model,repeat,fold,metric,value
B2_elasticnet_logreg__LATE,0,4,weighted_f1,0.8841181494242718
B2_elasticnet_logreg__LATE,1,0,weighted_f1,0.8671933328841789
B2_elasticnet_logreg__LATE,1,1,weighted_f1,0.8575514060567099
B2_elasticnet_logreg__LATE,1,2,weighted_f1,0.86623209186817
B2_elasticnet_logreg__LATE,1,3,weighted_f1,0.8261212905986548
B2_elasticnet_logreg__LATE,1,4,weighted_f1,0.8518546054556531
B2_elasticnet_logreg__LATE,2,0,weighted_f1,0.8485958417991039
B2_elasticnet_logreg__LATE,2,1,weighted_f1,0.829797215284372
B2_elasticnet_logreg__LATE,2,2,weighted_f1,0.8847731879953474
B2_elasticnet_logreg__LATE,2,3,weighted_f1,0.8830538803476883
B2_elasticnet_logreg__LATE,2,4,weighted_f1,0.8543241388592433
B2_elasticnet_logreg__LATE,3,0,weighted_f1,0.8590401217120645
B2_elasticnet_logreg__LATE,3,1,weighted_f1,0.9126974850214966
B2_elasticnet_logreg__LATE,3,2,weighted_f1,0.8308107148534173
B2_elasticnet_logreg__LATE,3,3,weighted_f1,0.8577853050308221
B2_elasticnet_logreg__LATE,3,4,weighted_f1,0.9011939698408503
B2_elasticnet_logreg__LATE,4,0,weighted_f1,0.8739150172405442
B2_elasticnet_logreg__LATE,4,1,weighted_f1,0.8916756730772645
B2_elasticnet_logreg__LATE,4,2,weighted_f1,0.8442785167941771
B2_elasticnet_logreg__LATE,4,3,weighted_f1,0.8563974338656947
B2_elasticnet_logreg__LATE,4,4,weighted_f1,0.8823970435349221
B3_linear_svm__LATE,0,0,weighted_f1,0.8635124280170609
B3_linear_svm__LATE,0,1,weighted_f1,0.8769989615432446
B3_linear_svm__LATE,0,2,weighted_f1,0.852991055920683
B3_linear_svm__LATE,0,3,weighted_f1,0.8557097197060078
B3_linear_svm__LATE,0,4,weighted_f1,0.8957581995401078
B3_linear_svm__LATE,1,0,weighted_f1,0.8938796062771472
B3_linear_svm__LATE,1,1,weighted_f1,0.8380731115995229
B3_linear_svm__LATE,1,2,weighted_f1,0.8723296613989022
B3_linear_svm__LATE,1,3,weighted_f1,0.8503915171022722
B3_linear_svm__LATE,1,4,weighted_f1,0.8775434399127781
B3_linear_svm__LATE,2,0,weighted_f1,0.8878506375227686
B3_linear_svm__LATE,2,1,weighted_f1,0.861910346455633
B3_linear_svm__LATE,2,2,weighted_f1,0.8389412410436241
B3_linear_svm__LATE,2,3,weighted_f1,0.8970951275035347
B3_linear_svm__LATE,2,4,weighted_f1,0.8655829995315325
B3_linear_svm__LATE,3,0,weighted_f1,0.850613831546489
B3_linear_svm__LATE,3,1,weighted_f1,0.8673808587509524
B3_linear_svm__LATE,3,2,weighted_f1,0.8700459073517975
B3_linear_svm__LATE,3,3,weighted_f1,0.8736725069373595
B3_linear_svm__LATE,3,4,weighted_f1,0.9079783758406428
B3_linear_svm__LATE,4,0,weighted_f1,0.880144518561503
B3_linear_svm__LATE,4,1,weighted_f1,0.897415401938242
B3_linear_svm__LATE,4,2,weighted_f1,0.8541547426971214
B3_linear_svm__LATE,4,3,weighted_f1,0.836331811081016
B3_linear_svm__LATE,4,4,weighted_f1,0.902961130243279
B4_random_forest__LATE,0,0,weighted_f1,0.8250619395635723
B4_random_forest__LATE,0,1,weighted_f1,0.8188614684867694
B4_random_forest__LATE,0,2,weighted_f1,0.8026048747360223
B4_random_forest__LATE,0,3,weighted_f1,0.8234348271821901
B4_random_forest__LATE,0,4,weighted_f1,0.830419565562495
B4_random_forest__LATE,1,0,weighted_f1,0.8153926560688856
B4_random_forest__LATE,1,1,weighted_f1,0.8064973099688625
B4_random_forest__LATE,1,2,weighted_f1,0.8054311603799155
B4_random_forest__LATE,1,3,weighted_f1,0.8358269907787066
B4_random_forest__LATE,1,4,weighted_f1,0.805254023104387
B4_random_forest__LATE,2,0,weighted_f1,0.8520850356638238
B4_random_forest__LATE,2,1,weighted_f1,0.7965822155986089
B4_random_forest__LATE,2,2,weighted_f1,0.7919917470688207
B4_random_forest__LATE,2,3,weighted_f1,0.8464406752348358
B4_random_forest__LATE,2,4,weighted_f1,0.7980797956150947
B4_random_forest__LATE,3,0,weighted_f1,0.7901450598286556
B4_random_forest__LATE,3,1,weighted_f1,0.8532313506421059
B4_random_forest__LATE,3,2,weighted_f1,0.7870005412579428
B4_random_forest__LATE,3,3,weighted_f1,0.8294099108483032
B4_random_forest__LATE,3,4,weighted_f1,0.7808200767842025
B4_random_forest__LATE,4,0,weighted_f1,0.8149337358594831
B4_random_forest__LATE,4,1,weighted_f1,0.8338485400522275
B4_random_forest__LATE,4,2,weighted_f1,0.800876494566142
B4_random_forest__LATE,4,3,weighted_f1,0.7855936413313461
B4_random_forest__LATE,4,4,weighted_f1,0.8493176277457214
B5_xgboost__LATE,0,0,weighted_f1,0.8578142076502732
B5_xgboost__LATE,0,1,weighted_f1,0.8383161765141202
B5_xgboost__LATE,0,2,weighted_f1,0.8756686586890261
B5_xgboost__LATE,0,3,weighted_f1,0.8836357390308944
B5_xgboost__LATE,0,4,weighted_f1,0.9007104824483322
B5_xgboost__LATE,1,0,weighted_f1,0.9114714529492173
B5_xgboost__LATE,1,1,weighted_f1,0.920727831895365
B5_xgboost__LATE,1,2,weighted_f1,0.8687997328541112
B5_xgboost__LATE,1,3,weighted_f1,0.8422539507606321
B5_xgboost__LATE,1,4,weighted_f1,0.9045503046488268
B5_xgboost__LATE,2,0,weighted_f1,0.8747382360152186
B5_xgboost__LATE,2,1,weighted_f1,0.8517298788609534
B5_xgboost__LATE,2,2,weighted_f1,0.8804919446697431
B5_xgboost__LATE,2,3,weighted_f1,0.9009426354420135
B5_xgboost__LATE,2,4,weighted_f1,0.8138255403111091
B5_xgboost__LATE,3,0,weighted_f1,0.8684063789450206
B5_xgboost__LATE,3,1,weighted_f1,0.8769666860996436
B5_xgboost__LATE,3,2,weighted_f1,0.8624145270474701
B5_xgboost__LATE,3,3,weighted_f1,0.9131599796650006
B5_xgboost__LATE,3,4,weighted_f1,0.8922227409024195
B5_xgboost__LATE,4,0,weighted_f1,0.8720923620867091
B5_xgboost__LATE,4,1,weighted_f1,0.8834287149945713
B5_xgboost__LATE,4,2,weighted_f1,0.8501797142105724
B5_xgboost__LATE,4,3,weighted_f1,0.8714984110355375
B5_xgboost__LATE,4,4,weighted_f1,0.9059911260648004
B0a_dummy_stratified,0,0,balanced_accuracy,0.258213141025641
B0a_dummy_stratified,0,1,balanced_accuracy,0.3018590510366826
B0a_dummy_stratified,0,2,balanced_accuracy,0.2729858682983683
B0a_dummy_stratified,0,3,balanced_accuracy,0.26276587995337997
B0a_dummy_stratified,0,4,balanced_accuracy,0.27784455128205127
B0a_dummy_stratified,1,0,balanced_accuracy,0.3141025641025641
B0a_dummy_stratified,1,1,balanced_accuracy,0.19093899521531102
B0a_dummy_stratified,1,2,balanced_accuracy,0.2890661421911422
B0a_dummy_stratified,1,3,balanced_accuracy,0.28952870046620044
B0a_dummy_stratified,1,4,balanced_accuracy,0.25564903846153847
B0a_dummy_stratified,2,0,balanced_accuracy,0.20653044871794873
B0a_dummy_stratified,2,1,balanced_accuracy,0.2887509968102073
B0a_dummy_stratified,2,2,balanced_accuracy,0.28969259906759903
B0a_dummy_stratified,2,3,balanced_accuracy,0.22170017482517484
B0a_dummy_stratified,2,4,balanced_accuracy,0.24763621794871793
B0a_dummy_stratified,3,0,balanced_accuracy,0.2558092948717949
B0a_dummy_stratified,3,1,balanced_accuracy,0.2996037679425837
B0a_dummy_stratified,3,2,balanced_accuracy,0.2774839743589744
B0a_dummy_stratified,3,3,balanced_accuracy,0.26754079254079255
B0a_dummy_stratified,3,4,balanced_accuracy,0.2943509615384615
B0a_dummy_stratified,4,0,balanced_accuracy,0.24559294871794873
B0a_dummy_stratified,4,1,balanced_accuracy,0.2317459130781499
B0a_dummy_stratified,4,2,balanced_accuracy,0.22281832750582753
B0a_dummy_stratified,4,3,balanced_accuracy,0.2511472902097902
B0a_dummy_stratified,4,4,balanced_accuracy,0.30456730769230766
B0b_dummy_mostfreq,0,0,balanced_accuracy,0.25
B0b_dummy_mostfreq,0,1,balanced_accuracy,0.25
B0b_dummy_mostfreq,0,2,balanced_accuracy,0.25
B0b_dummy_mostfreq,0,3,balanced_accuracy,0.25
B0b_dummy_mostfreq,0,4,balanced_accuracy,0.25
B0b_dummy_mostfreq,1,0,balanced_accuracy,0.25
B0b_dummy_mostfreq,1,1,balanced_accuracy,0.25
B0b_dummy_mostfreq,1,2,balanced_accuracy,0.25
B0b_dummy_mostfreq,1,3,balanced_accuracy,0.25
B0b_dummy_mostfreq,1,4,balanced_accuracy,0.25
B0b_dummy_mostfreq,2,0,balanced_accuracy,0.25
B0b_dummy_mostfreq,2,1,balanced_accuracy,0.25
B0b_dummy_mostfreq,2,2,balanced_accuracy,0.25
B0b_dummy_mostfreq,2,3,balanced_accuracy,0.25
B0b_dummy_mostfreq,2,4,balanced_accuracy,0.25
B0b_dummy_mostfreq,3,0,balanced_accuracy,0.25
B0b_dummy_mostfreq,3,1,balanced_accuracy,0.25
B0b_dummy_mostfreq,3,2,balanced_accuracy,0.25
B0b_dummy_mostfreq,3,3,balanced_accuracy,0.25
B0b_dummy_mostfreq,3,4,balanced_accuracy,0.25
B0b_dummy_mostfreq,4,0,balanced_accuracy,0.25
B0b_dummy_mostfreq,4,1,balanced_accuracy,0.25
B0b_dummy_mostfreq,4,2,balanced_accuracy,0.25
B0b_dummy_mostfreq,4,3,balanced_accuracy,0.25
B0b_dummy_mostfreq,4,4,balanced_accuracy,0.25
B1_pam50_centroid,0,0,balanced_accuracy,0.936698717948718
B1_pam50_centroid,0,1,balanced_accuracy,0.9142618620414673
B1_pam50_centroid,0,2,balanced_accuracy,0.8852527680652681
B1_pam50_centroid,0,3,balanced_accuracy,0.8965945512820513
B1_pam50_centroid,0,4,balanced_accuracy,0.9208733974358974
B1_pam50_centroid,1,0,balanced_accuracy,0.9246794871794872
B1_pam50_centroid,1,1,balanced_accuracy,0.9050787480063796
B1_pam50_centroid,1,2,balanced_accuracy,0.913261217948718
B1_pam50_centroid,1,3,balanced_accuracy,0.8786057692307693
B1_pam50_centroid,1,4,balanced_accuracy,0.9350961538461537
B1_pam50_centroid,2,0,balanced_accuracy,0.9246794871794872
B1_pam50_centroid,2,1,balanced_accuracy,0.9150219298245614
B1_pam50_centroid,2,2,balanced_accuracy,0.9470753205128206
B1_pam50_centroid,2,3,balanced_accuracy,0.885212703962704
B1_pam50_centroid,2,4,balanced_accuracy,0.8966346153846153
B1_pam50_centroid,3,0,balanced_accuracy,0.9403044871794872
B1_pam50_centroid,3,1,balanced_accuracy,0.8866128389154706
B1_pam50_centroid,3,2,balanced_accuracy,0.9146634615384616
B1_pam50_centroid,3,3,balanced_accuracy,0.9171037296037297
B1_pam50_centroid,3,4,balanced_accuracy,0.9134615384615385
B1_pam50_centroid,4,0,balanced_accuracy,0.9080528846153846
B1_pam50_centroid,4,1,balanced_accuracy,0.9057017543859649
B1_pam50_centroid,4,2,balanced_accuracy,0.9132211538461539
B1_pam50_centroid,4,3,balanced_accuracy,0.9199082167832168
B1_pam50_centroid,4,4,balanced_accuracy,0.9417067307692308
B2_elasticnet_logreg,0,0,balanced_accuracy,0.9174679487179487
B2_elasticnet_logreg,0,1,balanced_accuracy,0.925912081339713
B2_elasticnet_logreg,0,2,balanced_accuracy,0.9177046911421911
B2_elasticnet_logreg,0,3,balanced_accuracy,0.9537623834498834
B2_elasticnet_logreg,0,4,balanced_accuracy,0.9252003205128205
B2_elasticnet_logreg,1,0,balanced_accuracy,0.9184695512820513
B2_elasticnet_logreg,1,1,balanced_accuracy,0.898225677830941
B2_elasticnet_logreg,1,2,balanced_accuracy,0.9369718822843822
B2_elasticnet_logreg,1,3,balanced_accuracy,0.8931490384615384
B2_elasticnet_logreg,1,4,balanced_accuracy,0.8969551282051282
B2_elasticnet_logreg,2,0,balanced_accuracy,0.9364983974358974
B2_elasticnet_logreg,2,1,balanced_accuracy,0.8967927631578947
B2_elasticnet_logreg,2,2,balanced_accuracy,0.9434695512820513
B2_elasticnet_logreg,2,3,balanced_accuracy,0.8997960372960373
B2_elasticnet_logreg,2,4,balanced_accuracy,0.9106570512820513
B2_elasticnet_logreg,3,0,balanced_accuracy,0.8796073717948718
B2_elasticnet_logreg,3,1,balanced_accuracy,0.9348584529505582
B2_elasticnet_logreg,3,2,balanced_accuracy,0.8767591783216784
B2_elasticnet_logreg,3,3,balanced_accuracy,0.9354931526806527
B2_elasticnet_logreg,3,4,balanced_accuracy,0.9444711538461539
B2_elasticnet_logreg,4,0,balanced_accuracy,0.914463141025641
B2_elasticnet_logreg,4,1,balanced_accuracy,0.9074461722488039
B2_elasticnet_logreg,4,2,balanced_accuracy,0.9278445512820513
B2_elasticnet_logreg,4,3,balanced_accuracy,0.9114911130536131
B2_elasticnet_logreg,4,4,balanced_accuracy,0.938261217948718
B3_linear_svm,0,0,balanced_accuracy,0.8954326923076923
B3_linear_svm,0,1,balanced_accuracy,0.8863760964912282
B3_linear_svm,0,2,balanced_accuracy,0.9319274475524475
B3_linear_svm,0,3,balanced_accuracy,0.8574519230769231
B3_linear_svm,0,4,balanced_accuracy,0.8881009615384615
B3_linear_svm,1,0,balanced_accuracy,0.8485576923076923
B3_linear_svm,1,1,balanced_accuracy,0.8498803827751196
B3_linear_svm,1,2,balanced_accuracy,0.8997960372960373
B3_linear_svm,1,3,balanced_accuracy,0.9072516025641025
B3_linear_svm,1,4,balanced_accuracy,0.8481971153846154
B3_linear_svm,2,0,balanced_accuracy,0.8886217948717949
B3_linear_svm,2,1,balanced_accuracy,0.8678728070175439
B3_linear_svm,2,2,balanced_accuracy,0.8292868589743589
B3_linear_svm,2,3,balanced_accuracy,0.8728365384615384
B3_linear_svm,2,4,balanced_accuracy,0.8839743589743589
B3_linear_svm,3,0,balanced_accuracy,0.8565705128205129
B3_linear_svm,3,1,balanced_accuracy,0.9063123006379585
B3_linear_svm,3,2,balanced_accuracy,0.8358136655011654
B3_linear_svm,3,3,balanced_accuracy,0.8790865384615385
B3_linear_svm,3,4,balanced_accuracy,0.903525641025641
B3_linear_svm,4,0,balanced_accuracy,0.8677884615384616
B3_linear_svm,4,1,balanced_accuracy,0.8531324760765551
B3_linear_svm,4,2,balanced_accuracy,0.880488782051282
B3_linear_svm,4,3,balanced_accuracy,0.9024038461538462
B3_linear_svm,4,4,balanced_accuracy,0.8780448717948719
B4_random_forest,0,0,balanced_accuracy,0.8902243589743589
B4_random_forest,0,1,balanced_accuracy,0.9331140350877193
B4_random_forest,0,2,balanced_accuracy,0.9396998834498834
B4_random_forest,0,3,balanced_accuracy,0.9049679487179487
B4_random_forest,0,4,balanced_accuracy,0.9215544871794872
B4_random_forest,1,0,balanced_accuracy,0.8896233974358974
B4_random_forest,1,1,balanced_accuracy,0.8795230263157895
B4_random_forest,1,2,balanced_accuracy,0.8590872668997669
B4_random_forest,1,3,balanced_accuracy,0.9294471153846153
B4_random_forest,1,4,balanced_accuracy,0.9074118589743589
B4_random_forest,2,0,balanced_accuracy,0.9364983974358974
B4_random_forest,2,1,balanced_accuracy,0.8834978070175439
B4_random_forest,2,2,balanced_accuracy,0.9127804487179487
B4_random_forest,2,3,balanced_accuracy,0.9139823717948719
B4_random_forest,2,4,balanced_accuracy,0.9252403846153846
B4_random_forest,3,0,balanced_accuracy,0.8876201923076923
B4_random_forest,3,1,balanced_accuracy,0.9164922248803827
B4_random_forest,3,2,balanced_accuracy,0.8869391025641026
B4_random_forest,3,3,balanced_accuracy,0.9139823717948719
B4_random_forest,3,4,balanced_accuracy,0.925400641025641
B4_random_forest,4,0,balanced_accuracy,0.905448717948718
B4_random_forest,4,1,balanced_accuracy,0.8553628389154706
B4_random_forest,4,2,balanced_accuracy,0.9038060897435898
B4_random_forest,4,3,balanced_accuracy,0.897315705128205
B4_random_forest,4,4,balanced_accuracy,0.9562900641025642
B5_xgboost,0,0,balanced_accuracy,0.9188701923076923
B5_xgboost,0,1,balanced_accuracy,0.9462719298245614
B5_xgboost,0,2,balanced_accuracy,0.947312062937063
B5_xgboost,0,3,balanced_accuracy,0.9370957167832168
B5_xgboost,0,4,balanced_accuracy,0.9137419871794872
B5_xgboost,1,0,balanced_accuracy,0.8806089743589743
B5_xgboost,1,1,balanced_accuracy,0.9369517543859649
B5_xgboost,1,2,balanced_accuracy,0.9321241258741259
B5_xgboost,1,3,balanced_accuracy,0.9280448717948717
B5_xgboost,1,4,balanced_accuracy,0.9458733974358975
B5_xgboost,2,0,balanced_accuracy,0.9312900641025641
B5_xgboost,2,1,balanced_accuracy,0.9030975877192982
B5_xgboost,2,2,balanced_accuracy,0.9294070512820513
B5_xgboost,2,3,balanced_accuracy,0.9318509615384616
B5_xgboost,2,4,balanced_accuracy,0.9110176282051282
B5_xgboost,3,0,balanced_accuracy,0.8950320512820513
B5_xgboost,3,1,balanced_accuracy,0.9648749003189793
B5_xgboost,3,2,balanced_accuracy,0.8741149475524475
B5_xgboost,3,3,balanced_accuracy,0.9177483974358975
B5_xgboost,3,4,balanced_accuracy,0.9536858974358975
B5_xgboost,4,0,balanced_accuracy,0.9352964743589743
B5_xgboost,4,1,balanced_accuracy,0.8919582336523126
B5_xgboost,4,2,balanced_accuracy,0.933289627039627
B5_xgboost,4,3,balanced_accuracy,0.947275641025641
B5_xgboost,4,4,balanced_accuracy,0.9729567307692308
B2_elasticnet_logreg__LATE,0,0,balanced_accuracy,0.8619791666666666
B2_elasticnet_logreg__LATE,0,1,balanced_accuracy,0.8342553827751196
B2_elasticnet_logreg__LATE,0,2,balanced_accuracy,0.8537223193473193
B2_elasticnet_logreg__LATE,0,3,balanced_accuracy,0.8639022435897435
B2_elasticnet_logreg__LATE,0,4,balanced_accuracy,0.8598557692307692
B2_elasticnet_logreg__LATE,1,0,balanced_accuracy,0.8215144230769231
B2_elasticnet_logreg__LATE,1,1,balanced_accuracy,0.8182191985645932
B2_elasticnet_logreg__LATE,1,2,balanced_accuracy,0.8602090617715618
B2_elasticnet_logreg__LATE,1,3,balanced_accuracy,0.8493189102564103
B2_elasticnet_logreg__LATE,1,4,balanced_accuracy,0.8225560897435897
B2_elasticnet_logreg__LATE,2,0,balanced_accuracy,0.8423477564102564
B2_elasticnet_logreg__LATE,2,1,balanced_accuracy,0.7891995614035088
B2_elasticnet_logreg__LATE,2,2,balanced_accuracy,0.8600925116550117
B2_elasticnet_logreg__LATE,2,3,balanced_accuracy,0.8510016025641026
B2_elasticnet_logreg__LATE,2,4,balanced_accuracy,0.8633413461538462
B2_elasticnet_logreg__LATE,3,0,balanced_accuracy,0.8383413461538461
B2_elasticnet_logreg__LATE,3,1,balanced_accuracy,0.9174890350877193
B2_elasticnet_logreg__LATE,3,2,balanced_accuracy,0.7727964743589744
B2_elasticnet_logreg__LATE,3,3,balanced_accuracy,0.8253969988344989
B2_elasticnet_logreg__LATE,3,4,balanced_accuracy,0.8686698717948718
B2_elasticnet_logreg__LATE,4,0,balanced_accuracy,0.8539663461538461
B2_elasticnet_logreg__LATE,4,1,balanced_accuracy,0.8539922248803827
B2_elasticnet_logreg__LATE,4,2,balanced_accuracy,0.8228328962703962
B2_elasticnet_logreg__LATE,4,3,balanced_accuracy,0.8253969988344989
B2_elasticnet_logreg__LATE,4,4,balanced_accuracy,0.843389423076923
B3_linear_svm__LATE,0,0,balanced_accuracy,0.8547676282051282
B3_linear_svm__LATE,0,1,balanced_accuracy,0.8429276315789473
B3_linear_svm__LATE,0,2,balanced_accuracy,0.8244755244755245
B3_linear_svm__LATE,0,3,balanced_accuracy,0.8191907051282051
B3_linear_svm__LATE,0,4,balanced_accuracy,0.8319310897435896
B3_linear_svm__LATE,1,0,balanced_accuracy,0.8661858974358975
B3_linear_svm__LATE,1,1,balanced_accuracy,0.7850877192982456
B3_linear_svm__LATE,1,2,balanced_accuracy,0.8156177156177157
B3_linear_svm__LATE,1,3,balanced_accuracy,0.8254006410256409
B3_linear_svm__LATE,1,4,balanced_accuracy,0.8510817307692308
B3_linear_svm__LATE,2,0,balanced_accuracy,0.8631810897435896
B3_linear_svm__LATE,2,1,balanced_accuracy,0.8127741228070176
B3_linear_svm__LATE,2,2,balanced_accuracy,0.7729967948717948
B3_linear_svm__LATE,2,3,balanced_accuracy,0.851201923076923
B3_linear_svm__LATE,2,4,balanced_accuracy,0.8354166666666666
B3_linear_svm__LATE,3,0,balanced_accuracy,0.8247195512820512
B3_linear_svm__LATE,3,1,balanced_accuracy,0.8324735845295056
B3_linear_svm__LATE,3,2,balanced_accuracy,0.8320112179487179
B3_linear_svm__LATE,3,3,balanced_accuracy,0.8293669871794872
B3_linear_svm__LATE,3,4,balanced_accuracy,0.8550080128205129
B3_linear_svm__LATE,4,0,balanced_accuracy,0.8255208333333333
B3_linear_svm__LATE,4,1,balanced_accuracy,0.8483727073365231
B3_linear_svm__LATE,4,2,balanced_accuracy,0.8241987179487179
B3_linear_svm__LATE,4,3,balanced_accuracy,0.774198717948718
B3_linear_svm__LATE,4,4,balanced_accuracy,0.8819310897435897
B4_random_forest__LATE,0,0,balanced_accuracy,0.7534054487179488
B4_random_forest__LATE,0,1,balanced_accuracy,0.7291666666666666
B4_random_forest__LATE,0,2,balanced_accuracy,0.7462303321678322
B4_random_forest__LATE,0,3,balanced_accuracy,0.7358573717948719
B4_random_forest__LATE,0,4,balanced_accuracy,0.7370592948717949
B4_random_forest__LATE,1,0,balanced_accuracy,0.7155448717948718
B4_random_forest__LATE,1,1,balanced_accuracy,0.7236842105263158
B4_random_forest__LATE,1,2,balanced_accuracy,0.7154611013986014
B4_random_forest__LATE,1,3,balanced_accuracy,0.7551282051282051
B4_random_forest__LATE,1,4,balanced_accuracy,0.7395432692307692
B4_random_forest__LATE,2,0,balanced_accuracy,0.7698317307692308
B4_random_forest__LATE,2,1,balanced_accuracy,0.7225503389154705
B4_random_forest__LATE,2,2,balanced_accuracy,0.7064102564102565
B4_random_forest__LATE,2,3,balanced_accuracy,0.7577287296037296
B4_random_forest__LATE,2,4,balanced_accuracy,0.7574519230769231
B4_random_forest__LATE,3,0,balanced_accuracy,0.7251602564102564
B4_random_forest__LATE,3,1,balanced_accuracy,0.784227970494418
B4_random_forest__LATE,3,2,balanced_accuracy,0.7038060897435898
B4_random_forest__LATE,3,3,balanced_accuracy,0.7384615384615385
B4_random_forest__LATE,3,4,balanced_accuracy,0.6805288461538461
B4_random_forest__LATE,4,0,balanced_accuracy,0.7602163461538461
B4_random_forest__LATE,4,1,balanced_accuracy,0.7413277511961722
B4_random_forest__LATE,4,2,balanced_accuracy,0.7268830128205128
B4_random_forest__LATE,4,3,balanced_accuracy,0.6844951923076923
B4_random_forest__LATE,4,4,balanced_accuracy,0.7679487179487179
B5_xgboost__LATE,0,0,balanced_accuracy,0.8609775641025641
B5_xgboost__LATE,0,1,balanced_accuracy,0.8167489035087718
B5_xgboost__LATE,0,2,balanced_accuracy,0.856326486013986
B5_xgboost__LATE,0,3,balanced_accuracy,0.8460300116550117
B5_xgboost__LATE,0,4,balanced_accuracy,0.8752804487179486
B5_xgboost__LATE,1,0,balanced_accuracy,0.8850160256410257
B5_xgboost__LATE,1,1,balanced_accuracy,0.8977521929824561
B5_xgboost__LATE,1,2,balanced_accuracy,0.8115348193473193
B5_xgboost__LATE,1,3,balanced_accuracy,0.8239983974358974
B5_xgboost__LATE,1,4,balanced_accuracy,0.8945913461538462
B5_xgboost__LATE,2,0,balanced_accuracy,0.8595753205128205
B5_xgboost__LATE,2,1,balanced_accuracy,0.8386787280701755
B5_xgboost__LATE,2,2,balanced_accuracy,0.8395833333333333
B5_xgboost__LATE,2,3,balanced_accuracy,0.8652607808857808
B5_xgboost__LATE,2,4,balanced_accuracy,0.8260817307692309
B5_xgboost__LATE,3,0,balanced_accuracy,0.8397435897435896
B5_xgboost__LATE,3,1,balanced_accuracy,0.8600229266347688
B5_xgboost__LATE,3,2,balanced_accuracy,0.8344150641025642
B5_xgboost__LATE,3,3,balanced_accuracy,0.8921437937062937
B5_xgboost__LATE,3,4,balanced_accuracy,0.8471955128205129
B5_xgboost__LATE,4,0,balanced_accuracy,0.8371394230769231
B5_xgboost__LATE,4,1,balanced_accuracy,0.834492125199362
B5_xgboost__LATE,4,2,balanced_accuracy,0.8497195512820512
B5_xgboost__LATE,4,3,balanced_accuracy,0.8381810897435897
B5_xgboost__LATE,4,4,balanced_accuracy,0.8690304487179487
B0a_dummy_stratified,0,0,mcc,0.009495715897456989
