modality,gene,smd_B_minus_A,mwu_p,abs_smd,fdr
methy,PLTP,0.09116591000161967,0.6391131867697735,0.09116591000161967,0.7823413087064458
rna,PLEKHF2,0.09070532880304474,0.19560429451033123,0.09070532880304474,0.35143842125715113
methy,MMP2,0.0905194935844306,0.26225945766764525,0.0905194935844306,0.43732353724039946
rna,THRSP,0.09025741944364557,0.46190198597744636,0.09025741944364557,0.6403529133241226
methy,CD4,-0.0900656082378171,0.2537769662887416,0.0900656082378171,0.42701590571123743
methy,BRCA1,0.08966358607366136,0.6230961025976797,0.08966358607366136,0.7708588926422723
rna,AGR2,0.08948785564091138,0.26377646584615855,0.08948785564091138,0.438447302099748
methy,SLC39A6,-0.0893593167560357,0.6089143308179945,0.0893593167560357,0.7590976158661947
rna,SNRPE,0.08934001759677646,0.5552716992828532,0.08934001759677646,0.7241947162333598
methy,TUBB2A,-0.08914974650753442,0.33417340689713604,0.08914974650753442,0.5158485962046767
rna,MFAP5,0.08891808588187351,0.603116826698705,0.08891808588187351,0.7569553216247515
rna,KAT2A,-0.08867023612529609,0.3042333340676847,0.08867023612529609,0.4801933182915218
rna,NF1,-0.0886168144333737,0.33417340689713604,0.0886168144333737,0.5158485962046767
rna,TRAM1,0.08854389101648619,0.318398020186916,0.08854389101648619,0.49711421661394695
rna,PLAU,0.08814288611093017,0.5010254328527797,0.08814288611093017,0.6758380449384848
rna,RASSF7,-0.08800696893251601,0.47206762800391733,0.08800696893251601,0.6468521611572664
rna,TBX3,-0.0876203463237415,0.2577446370020299,0.0876203463237415,0.4325714256661974
rna,GMFG,0.08760166165492211,0.43388950044846575,0.08760166165492211,0.6186854677086245
rna,CD55,0.08756521359424396,0.47060785251929316,0.08756521359424396,0.6468521611572664
rna,COPZ2,0.08672507985596123,0.4912694827299302,0.08672507985596123,0.6667709186355065
methy,ATP6V1C1,0.08654848682743467,0.4245456108084824,0.08654848682743467,0.6100495004869675
rna,DHX9,0.08598770914302825,0.9249009642475347,0.08598770914302825,0.9634694086267421
rna,LMOD1,0.08573166120267023,0.30145140083694133,0.08573166120267023,0.4775431337648619
methy,GSTM1,-0.08553825062221679,0.7584303019449599,0.08553825062221679,0.8672543681571327
rna,CACNG4,0.08549001110508264,0.3818765540357818,0.08549001110508264,0.5656301524429653
rna,DNMT3A,-0.085157499878523,0.29211986761425957,0.085157499878523,0.4690527911383475
rna,CDK6,0.08513776070516119,0.3764143212217811,0.08513776070516119,0.5600941618179767
methy,RB1,-0.08463241344151126,0.4300684826130994,0.08463241344151126,0.6159415203025536
rna,PRR14,0.08452588407590181,0.7145260110777091,0.08452588407590181,0.8392127381464232
methy,SERPINB9,0.08333921162608812,0.4440567663865109,0.08333921162608812,0.6269888473218236
methy,SLC7A2,-0.08322049447744198,0.6331920287426488,0.08322049447744198,0.7788981489930878
rna,CALD1,0.08292240276689018,0.9626450342019892,0.08292240276689018,0.975410217962858
methy,FZD6,-0.08266128300551404,0.5875074100189082,0.08266128300551404,0.7452852789204705
rna,CST7,0.08213934367879662,0.441942111858572,0.08213934367879662,0.6260444965150328
methy,RUNDC1,-0.08185685036119769,0.4890326863077975,0.08185685036119769,0.6644910664370596
methy,PITX2,0.08163176288060744,0.2813925658041696,0.08163176288060744,0.45863104514380965
rna,S100A10,0.08098862523929667,0.46334669582664245,0.08098862523929667,0.640987601574876
methy,GRB7,-0.08085066787970052,0.5347924462231144,0.08085066787970052,0.7038453775520017
rna,EGFR,0.08078766301492374,0.4731640329577499,0.08078766301492374,0.6476713159242541
rna,SSR3,0.0805825537546078,0.8176130939986624,0.0805825537546078,0.9048723145498411
rna,CD93,0.08045456058471945,0.5656530533500057,0.08045456058471945,0.7315506539165977
methy,CD9,0.08034262919267746,0.13502982644724335,0.08034262919267746,0.2641622658960378
rna,FMOD,0.08013320762676329,0.5124086013453928,0.08013320762676329,0.681986447897198
rna,COX7A1,0.08010547891876979,0.6097445094543161,0.08010547891876979,0.7594037562618952
methy,CDKN3,-0.07994287484002617,0.2285645339826694,0.07994287484002617,0.3958737728579834
methy,C1S,-0.07991859268980309,0.4957595096823624,0.07991859268980309,0.6694299408288864
methy,ESR1,-0.07990207445493844,0.37930007864930804,0.07990207445493844,0.5630980596176585
methy,CCNB2,0.07969251636111936,0.5108830930891209,0.07969251636111936,0.681986447897198
methy,PPM1D,-0.07948681060786159,0.21075493375492593,0.07948681060786159,0.3734933955629588
methy,VIM,0.07944878238882724,0.18674752752274115,0.07944878238882724,0.3423936591487663
methy,THRSP,-0.07924255339605313,0.30928364715327494,0.07924255339605313,0.4858034554438986
rna,SEZ6L2,-0.07859436948059266,0.23738956205536643,0.07859436948059266,0.4084358160396305
rna,MDM2,0.07848664720969313,0.7946645971751836,0.07848664720969313,0.8921947378829416
rna,MNDA,0.07789360883798989,0.46479388463945637,0.07789360883798989,0.6416230139709392
methy,AURKB,-0.07779127491904332,0.5262443033546016,0.07779127491904332,0.6968311417508944
methy,PYCARD,0.07767875289109354,0.5915969980628515,0.07767875289109354,0.749740976081604
methy,BUB1,0.07741371606329503,0.7655503737170968,0.07741371606329503,0.8738575882763696
methy,SLC30A1,-0.07735216877491002,0.5720875775056955,0.07735216877491002,0.7339149285727086
methy,CHEK2,-0.07700158772588864,0.38771275165547725,0.07700158772588864,0.5736205744880011
methy,ARID1A,-0.07690837085556579,0.28086331033102696,0.07690837085556579,0.4583435177386985
methy,AZGP1,0.07662069774217535,0.4440567663865109,0.07662069774217535,0.6269888473218236
rna,BBC3,0.07651241443304682,0.5520962658253423,0.07651241443304682,0.7215020616771827
rna,ESM1,0.07606017804510784,0.544984274394599,0.07606017804510784,0.7158084655597412
rna,SNAI2,0.07602491503214706,0.5040477854668586,0.07602491503214706,0.6771024543138049
rna,GPR18,-0.07592897191127444,0.718954875814231,0.07592897191127444,0.840614206735091
methy,NOTCH3,-0.07559195999714614,0.7118732757302982,0.07559195999714614,0.836853742238604
methy,SHC1,0.07549789620791475,0.5720875775056955,0.07549789620791475,0.7339149285727086
rna,CCND2,0.07524430489046441,0.596932895607529,0.07524430489046441,0.7542955558309147
methy,TFF3,-0.07461011116454003,0.6690588493322769,0.07461011116454003,0.8024999494761105
methy,SFRP1,-0.07448014053205623,0.8500011008587174,0.07448014053205623,0.9185951996800947
rna,MT1E,-0.07442720044792717,0.39557838554426905,0.07442720044792717,0.5793194169357446
rna,S100A9,0.07400077620376827,0.6122382859034317,0.07400077620376827,0.7617792465407641
rna,ASAP1,0.07397560464510074,0.6864139927578667,0.07397560464510074,0.8165309309454843
rna,RGS5,-0.07395080943066212,0.3541269201428344,0.07395080943066212,0.5318044731393549
methy,RAB4A,-0.07392847424240359,0.7039360819188749,0.07392847424240359,0.8305294917462475
methy,MYBL2,0.0737830711084636,0.8029067211760705,0.0737830711084636,0.8975695617966571
rna,TGFB1,0.07378173118426923,0.4532867403839942,0.07378173118426923,0.6345037454297505
methy,STAC2,0.0734093776045518,0.6690588493322769,0.0734093776045518,0.8024999494761105
rna,SLC2A10,0.07336153795431452,0.09872455405678476,0.07336153795431452,0.20478543746447428
methy,LYPLA1,0.07304868415538288,0.1766666221266323,0.07304868415538288,0.329253862471299
methy,GOLPH3L,-0.07301176685468305,0.40957312607501817,0.07301176685468305,0.5937896102359917
methy,ELF3,-0.07289150687419359,0.7109898031380737,0.07289150687419359,0.836572241192353
methy,S100A16,0.07259683087845657,0.6794514437407901,0.07259683087845657,0.8117386364860678
rna,FXYD5,-0.07259392555589385,0.26529951620104575,0.07259392555589385,0.4395715198280082
methy,TSPAN14,-0.07238598333412216,0.5434100713539372,0.07238598333412216,0.7144632415878182
methy,LAPTM4B,-0.07235842067877862,0.25131887188423463,0.07235842067877862,0.4260514960068732
rna,VEGFA,-0.07187212890877054,0.39557838554426905,0.07187212890877054,0.5793194169357446
rna,LXN,-0.07177813201362143,0.459739644238902,0.07177813201362143,0.6400358623707507
rna,ASPM,0.07145875322928619,0.32012635448455473,0.07145875322928619,0.4986140701144323
rna,PI4KB,-0.07138619692189985,0.45686535761872227,0.07138619692189985,0.6388246496735417
methy,RPRD2,0.07135841522324271,0.5560669494959931,0.07135841522324271,0.7245044808378085
methy,DHX9,-0.07121259584051082,0.3936029924514074,0.07121259584051082,0.5777291380727437
rna,NUSAP1,0.07095292220440606,0.5720834069398402,0.07095292220440606,0.7339149285727086
rna,APC,0.0708559351762531,0.7180683590229944,0.0708559351762531,0.8403340525863691
methy,IGF1R,-0.07083849315566583,0.26125147325590015,0.07083849315566583,0.4362026526470621
methy,FMOD,0.07069488194760515,0.8453573630147061,0.07069488194760515,0.9173928275322499
methy,LGALS3BP,-0.07053272101697347,0.5154667279435907,0.07053272101697347,0.684653660121395
rna,ACLY,-0.07015718956382505,0.2009805062777582,0.07015718956382505,0.35887054844428506
rna,SLPI,0.06980684246946284,0.3389427681815066,0.06980684246946284,0.5192059621082277
methy,SQLE,0.06942985906011373,0.39888398927800517,0.06942985906011373,0.5828462340518883
methy,BLVRA,-0.06922727943753113,0.9966888657347741,0.06922727943753113,0.9974567308085297
methy,DNMT1,-0.06874153802425131,0.4713374462918535,0.06874153802425131,0.6468521611572664
rna,ENPP2,0.06865487877388993,0.6189101414437956,0.06865487877388993,0.767141482572033
methy,SEZ6L2,0.06858893900014802,0.9267848679296742,0.06858893900014802,0.9646582880133387
methy,WIF1,0.06800514153727616,0.602290642901254,0.06800514153727616,0.7566494633740125
methy,BNIP3L,-0.06755112301222657,0.869559844919249,0.06755112301222657,0.9309409299226804
rna,S100A16,-0.06753235893803522,0.7937502006646997,0.06753235893803522,0.8921947378829416
methy,MCM2,-0.06732759856962507,0.0802079687859589,0.06732759856962507,0.17052397946474732
rna,C17orf58,0.06688502845664537,0.956031367066253,0.06688502845664537,0.9727009597790506
methy,AURKA,-0.06668455945111186,0.43215026688852254,0.06668455945111186,0.618241406044263
methy,IGFBP4,0.06667947818969391,0.990066825292494,0.06667947818969391,0.9944358645206174
rna,MIR635,-0.06651202775848153,0.2851162999991319,0.06651202775848153,0.46295759212359044
methy,TP53,-0.06635623670059874,0.5093599613845222,0.06635623670059874,0.6817360880589436
rna,A2M,0.06614387033786687,0.801989828022984,0.06614387033786687,0.8973167843254575
methy,GMFG,0.06614202628605753,0.3653214323375793,0.06614202628605753,0.5473501045057849
methy,SCGB3A1,0.06608803737850394,0.30647111753392997,0.06608803737850394,0.4825527050625152
methy,PIP,-0.0655673071354459,0.5753178302119353,0.0655673071354459,0.7355687612650629
methy,SYNGR2,-0.06543272895746713,0.562448879656857,0.06543272895746713,0.7298912034707864
methy,C17orf58,-0.06536887262570107,0.602290642901254,0.06536887262570107,0.7566494633740125
rna,ANXA9,-0.06532333303502796,0.4662436555278915,0.06532333303502796,0.6429410918585255
rna,PIK3CA,0.0652671984467084,0.5826172455000203,0.0652671984467084,0.7412534788487035
methy,MARCKS,-0.06520028004796621,0.562448879656857,0.06520028004796621,0.7298912034707864
methy,PTEN,-0.0650612564158178,0.23598035710388687,0.0650612564158178,0.4070896200238367
rna,DNMT3B,0.0647348968959861,0.3903239746250792,0.0647348968959861,0.5745260205591943
methy,LAMB3,0.06418591712246771,0.7260607324521179,0.06418591712246771,0.8466363478054768
rna,NDC80,0.06409954078853142,0.3528965266054668,0.06409954078853142,0.530570240591854
rna,WFDC2,0.06408617814825857,0.45902012498630795,0.06408617814825857,0.6400358623707507
methy,RSAD1,0.06407804481719337,0.3486118215391709,0.06407804481719337,0.530570240591854
methy,CDC42SE1,0.06398536548125702,0.5308982594999094,0.06398536548125702,0.7001389229343983
methy,ATM,-0.06396186048671926,0.68554220242299,0.06396186048671926,0.816241357422057
methy,FGFR4,-0.06390036526383773,0.2851162999991319,0.06390036526383773,0.46295759212359044
rna,SMAD3,-0.06368214210084838,0.8286854637051833,0.06368214210084838,0.907864606550905
rna,MAP3K1,-0.06295679479108013,0.7048163977767155,0.06295679479108013,0.8308135215171991
rna,TFF3,-0.06269473289789945,0.4266118135143607,0.06269473289789945,0.6116652822904576
rna,ARID1A,-0.06256552791886691,0.13410335115163605,0.06256552791886691,0.2627454798581828
methy,BIRC5,-0.06253106043976722,0.8807730082061641,0.06253106043976722,0.9355062450202839
methy,METRN,-0.06252542344511354,0.4890326863077975,0.06252542344511354,0.6644910664370596
methy,CDC20,-0.06249133355019635,0.45043527411979056,0.06249133355019635,0.6318741048397494
methy,S100A14,-0.062459803422227206,0.41838220460586306,0.062459803422227206,0.6025260352361598
methy,AEBP1,0.06242583706430735,0.7314056631364809,0.06242583706430735,0.8490580486276039
rna,CDC42SE1,-0.06235624218456802,0.4328454899041151,0.06235624218456802,0.6185547760015901
methy,POLD2,0.061793889574205174,0.5032912965565991,0.061793889574205174,0.6767861223882218
rna,FGFR2,-0.06178694867819831,0.5834309524707828,0.06178694867819831,0.7415624337177562
methy,ZNF880,0.061781488531240665,0.6664704794740915,0.061781488531240665,0.8008743319489777
methy,JUP,-0.06164786829120929,0.8231448775502844,0.06164786829120929,0.9048723145498411
rna,FCER1A,-0.06158119490248504,0.444762932854609,0.06158119490248504,0.6273040714203443
rna,SKAP1,-0.06143666527748304,0.9079660367792859,0.06143666527748304,0.9519353363811883
methy,LMO1,0.061235600398214844,0.8277614326958511,0.061235600398214844,0.907864606550905
rna,NES,0.06101484005445176,0.8010732074564021,0.06101484005445176,0.8970638762809192
rna,C6orf62,0.06062775407195013,0.6872861768775089,0.06062775407195013,0.8168204426019068
methy,CLEC2B,0.0599870071619556,0.7937502006646997,0.0599870071619556,0.8921947378829416
rna,ZHX1,0.0592455479720578,0.6089143308179945,0.0592455479720578,0.7590976158661947
methy,CDC6,-0.05898600965762271,0.8370122637486361,0.05898600965762271,0.912146753867012
methy,RAB25,-0.058549542601235495,0.991012799816591,0.058549542601235495,0.9944358645206174
methy,CRABP2,0.058408069842834184,0.9598102640629457,0.058408069842834184,0.9748190250334374
methy,GREB1,-0.05811031006424702,0.9371533950235003,0.05811031006424702,0.9707833015434822
methy,CST7,-0.05804163214218855,0.28033473114366325,0.05804163214218855,0.4583435177386985
rna,CCND1,0.057658741210408926,0.4801406248351531,0.057658741210408926,0.6551498651899831
rna,KRT19,-0.05765339006340066,0.5761267382113735,0.05765339006340066,0.735878695119542
methy,MRC2,0.057631853055500115,0.8676934689997672,0.057631853055500115,0.9309409299226804
rna,SIAH2,-0.05759234091987553,0.5712813630317894,0.05759234091987553,0.7339149285727086
methy,MGP,-0.05747222575708269,0.8700248567560692,0.05747222575708269,0.9309409299226804
rna,APOD,0.05746989152362414,0.6716511576144039,0.05746989152362414,0.8048661012371869
rna,MGP,0.05732872395599137,0.9380965437476647,0.05732872395599137,0.9708209142044195
methy,SNAI2,0.05729743368042778,0.8222222951457178,0.05729743368042778,0.9048723145498411
rna,BRCA1,0.05723489015584296,0.5029132089480687,0.05723489015584296,0.6767861223882218
rna,RIN2,0.05703444314605094,0.7565175648647492,0.05703444314605094,0.8672543681571327
rna,GPR160,0.05697958962677613,0.2537769662887416,0.05697958962677613,0.42701590571123743
rna,PTEN,-0.056604758853978726,0.40957312607501817,0.056604758853978726,0.5937896102359917
methy,RHOD,-0.05658542149037063,0.7340830439398964,0.05658542149037063,0.8514052447124334
rna,STC1,0.056502138008762914,0.7242820340847087,0.056502138008762914,0.8460812610396014
methy,AP2B1,0.05644719440316883,0.8891987227568374,0.05644719440316883,0.9398447037112545
rna,SEMA3C,0.05639608782960204,0.49276372739806484,0.05639608782960204,0.6667709186355065
methy,ECM1,0.05567080179555889,0.6205830530738674,0.05567080179555889,0.768481778782606
methy,IL6ST,-0.055560725104526976,0.7709854902747255,0.055560725104526976,0.8754459369465634
rna,CD44,-0.054883974257127544,0.6072553707551476,0.054883974257127544,0.7590976158661947
methy,VWF,-0.05460949388787893,0.510121229863967,0.05460949388787893,0.6817360880589436
rna,KRT15,0.054191927479898844,0.5032912965565991,0.054191927479898844,0.6767861223882218
methy,AQP1,0.053922647805668224,0.5932364870354729,0.053922647805668224,0.7503546218686264
rna,STC2,0.05296243426603886,0.6527334524497534,0.05296243426603886,0.7909521965785725
rna,NCOR1,-0.05284750591304457,0.47206762800391733,0.05284750591304457,0.6468521611572664
methy,S100A6,0.05284300004832356,0.8093325040288951,0.05284300004832356,0.9008765404743229
methy,UBE2T,-0.05238973384311392,0.46118057519555256,0.05238973384311392,0.6400358623707507
methy,MAGEF1,0.05203159926857471,0.9503649005560559,0.05203159926857471,0.9722663882988256
methy,PAK1,-0.05195523299326722,0.7928360875645327,0.05195523299326722,0.8921947378829416
rna,RHOD,0.05178502547330474,0.7421344887347809,0.05178502547330474,0.8584440791331082
rna,MIA,-0.05140734782881978,0.3385431354389553,0.05140734782881978,0.5192059621082277
rna,CHEK2,-0.05081996933451899,0.3425483100709613,0.05081996933451899,0.5228792653139586
methy,BBC3,0.050521100939360526,0.510121229863967,0.050521100939360526,0.6817360880589436
methy,RAB34,0.05046115586684916,0.6890318641713005,0.05046115586684916,0.8173994443456798
rna,AZGP1,-0.050262591314590876,0.5753178302119353,0.050262591314590876,0.7355687612650629
rna,PTN,0.05015833292742705,0.6039435199677283,0.05015833292742705,0.7572612282220841
methy,NME4,-0.05015645942375827,0.07939223381257389,0.05015645942375827,0.16962255217521954
rna,ELF3,0.049932757220994814,0.5728943322345854,0.049932757220994814,0.7339149285727086
methy,GATA3,-0.049926457882178595,0.8148505862293598,0.049926457882178595,0.9039205051340208
methy,KCTD3,-0.04905167797979876,0.5513038029326355,0.04905167797979876,0.7211919838967709
methy,FGF19,0.04874104370439811,0.5147013090715657,0.04874104370439811,0.6843367456335352
rna,STAC2,0.04872706205306811,0.6798857863717027,0.04872706205306811,0.8117386364860678
methy,SNRPE,0.04842467589523437,0.7484163441702776,0.04842467589523437,0.86263782704276
methy,TYMS,-0.04829249916361623,0.9428135637840535,0.04829249916361623,0.9712250748259202
rna,MAL2,0.04823219483227487,0.6399609588690756,0.04823219483227487,0.7823413087064458
methy,MIA,0.047964614939249695,0.6621653542624621,0.047964614939249695,0.7971758991537891
methy,COL1A1,0.047683875433659775,0.7583215116384004,0.047683875433659775,0.8672543681571327
rna,CPA3,0.047592396434403605,0.7574193730891445,0.047592396434403605,0.8672543681571327
methy,AKT1,-0.04748233977907493,0.9032689714524705,0.04748233977907493,0.9493093801915528
methy,SNHG9,-0.047276751038167975,0.7574193730891445,0.047276751038167975,0.8672543681571327
methy,A2M,-0.046736874900325645,0.7983249933421396,0.046736874900325645,0.8947576931418803
rna,TYMS,0.046689674375365864,0.6080845413567405,0.046689674375365864,0.7590976158661947
rna,ARID1B,-0.0464329938699366,0.28565096994060846,0.0464329938699366,0.4632467040609868
methy,CDCA7,-0.04607008909996774,0.4398332331857123,0.04607008909996774,0.6244189835062736
rna,PAK1,0.04511256108311687,0.9409265057608655,0.04511256108311687,0.9708209142044195
rna,C1orf116,-0.044880706410774,0.8240677044745666,0.044880706410774,0.9048723145498411
rna,GSTP1,-0.04469899663999376,0.7457220474351411,0.04469899663999376,0.8602956834975563
methy,FGF4,0.04457764922514933,0.4935117621880053,0.04457764922514933,0.6670882196485108
methy,BCL2,0.044173215582607485,0.894822888186175,0.044173215582607485,0.943486145904092
methy,CCND2,0.04414708249963578,0.6047707218595677,0.04414708249963578,0.7575671819629494
rna,FOXC1,0.04385481711464215,0.5846524750476296,0.04385481711464215,0.7423886266733831
rna,C1orf115,-0.043722237027656374,0.7412384703138301,0.043722237027656374,0.8581718118874021
rna,SYCP2,0.043496502735255016,0.5078392110810499,0.043496502735255016,0.6807875492201071
methy,AKR1B1,0.043248955148992976,0.6130705269134509,0.043248955148992976,0.7620847985268637
rna,SCG5,-0.043061926874232645,0.448303358791337,0.043061926874232645,0.6302446570021069
methy,EPHX2,0.04299037663878033,0.6881588246597707,0.04299037663878033,0.8171099755329453
methy,ALDH1A3,-0.042948554273197104,0.3498326584520606,0.042948554273197104,0.530570240591854
methy,CMTM3,0.0427813912703083,0.9004523456965116,0.0427813912703083,0.9471154632062904
rna,GRB7,0.04264418317817509,0.7755233713427254,0.04264418317817509,0.8798295715058517
rna,AP2B1,-0.04262978356156508,0.6553003696325015,0.04262978356156508,0.7933226282876229
methy,KRT19,-0.042182397219456234,0.7818892708440308,0.042182397219456234,0.8855049370761954
rna,RARA,0.04210646709774413,0.9513091451330311,0.04210646709774413,0.9722663882988256
rna,SERPINB9,0.041607368253038825,0.6656085693483693,0.041607368253038825,0.8005791959106775
rna,S100A14,-0.04155022151878693,0.9314964003476299,0.04155022151878693,0.9672372694257165
methy,CHEK1,0.04148964715427744,0.43563284656533796,0.04148964715427744,0.6204902057986558
rna,DSP,0.041427579795560096,0.9399831004347009,0.041427579795560096,0.9708209142044195
methy,NCOR1,0.041393196982252245,0.5826172455000203,0.041393196982252245,0.7412534788487035
methy,ZEB2,0.041184140482781795,0.7891824931867796,0.041184140482781795,0.8914330944779362
methy,APC,-0.04052948329780992,0.7314056631364809,0.04052948329780992,0.8490580486276039
rna,TM4SF18,0.04033358045799995,0.8416462290931201,0.04033358045799995,0.9159022747804009
rna,ERBB2,0.040168335306394805,0.7691725204532756,0.040168335306394805,0.8751814732604474
methy,E2F1,0.03998991145859514,0.6820592357604003,0.03998991145859514,0.8135858101494582
rna,LRP5,0.03987105795109655,0.8648952904744978,0.03987105795109655,0.9300488264291163
rna,EFNA4,-0.039675678359405546,0.4823553426240027,0.039675678359405546,0.6574812067875966
rna,KRT5,0.03963446852005116,0.5465608028509522,0.03963446852005116,0.7171540231347342
methy,LXN,0.03935940026025617,0.8130101901897901,0.03935940026025617,0.9034219307583724
rna,TMEM204,0.03912870406947222,0.9702066329856273,0.03912870406947222,0.9792528486778009
methy,C1orf116,-0.039036677285066476,0.7083417179409257,0.039036677285066476,0.8342120504127493
methy,NDRG1,-0.03863226713452622,0.9164287597877094,0.03863226713452622,0.9584870845122662
methy,TOP2A,0.03846458176843111,0.9343244831409848,0.03846458176843111,0.9693989645368525
methy,SCUBE2,-0.03805226532133266,0.9919587869748301,0.03805226532133266,0.9944358645206174
rna,MLPH,-0.03802581155091084,0.40420741445911645,0.03802581155091084,0.58929902512053
methy,FGFR1,0.0378223050704723,0.7673608118328987,0.0378223050704723,0.8743874513780135
methy,C6orf62,0.037298594711104874,0.7556160881116077,0.037298594711104874,0.8672543681571327
methy,KRT23,-0.03713324403276773,0.890135704289006,0.03713324403276773,0.9400701462369259
rna,LAMB3,-0.03712976257691955,0.6916534645804009,0.03712976257691955,0.8197608124908219
methy,SDCBP,0.037051313987622764,0.8648952904744978,0.037051313987622764,0.9300488264291163
rna,GRHL2,0.036873855412282115,0.9513091451330311,0.036873855412282115,0.9722663882988256
rna,FGF4,-0.03680297802914197,0.5315785938984317,0.03680297802914197,0.7003251455112198
rna,PYCARD,0.03676522705408933,0.8194560273640148,0.03676522705408933,0.9048723145498411
rna,TRPS1,-0.03655659085329749,0.7928360875645327,0.03655659085329749,0.8921947378829416
methy,PRRX1,0.03655598069894814,0.874228942753372,0.03655598069894814,0.9331334401287019
rna,RB1,-0.036538440837334235,0.4698789534088077,0.036538440837334235,0.6468521611572664
rna,FOXA1,-0.0362729922617423,0.1751524072340812,0.0362729922617423,0.32690082901878087
rna,ZNF703,0.03600171858604989,0.6425070933102028,0.03600171858604989,0.783677665924839
rna,IL6ST,-0.035590258894952154,0.6493172865740369,0.035590258894952154,0.7897595086701067
methy,ZHX1,0.03552591507064168,0.84721422296244,0.03552591507064168,0.9178742915998411
methy,NEK2,-0.03491852952351865,0.9465886323633254,0.03491852952351865,0.9722663882988256
rna,NPEPPS,0.03482665086831385,0.7700788482961443,0.03482665086831385,0.8751814732604474
methy,TMEM204,0.034624279389737306,0.6080845986116743,0.034624279389737306,0.7590976158661947
methy,RASSF1,0.034592372591426834,0.4532867403839942,0.034592372591426834,0.6345037454297505
methy,CPA3,0.034479194450060646,0.9409265057608655,0.034479194450060646,0.9708209142044195
rna,SCGB3A1,0.03387002414379331,0.8859205056001479,0.03387002414379331,0.9393932091582987
methy,PXMP4,0.03350744076324394,0.9617000565778557,0.03350744076324394,0.9752134063189966
methy,CDK6,0.03344899571280441,0.8323839464219613,0.03344899571280441,0.907864606550905
rna,ZNF880,-0.033412856444665656,0.5616492077863816,0.033412856444665656,0.7298912034707864
methy,RGS2,-0.03319302612492067,0.682929346180686,0.03319302612492067,0.8138763492556983
rna,AR,-0.032906844007133396,0.5289565430432277,0.032906844007133396,0.6989975070327088
rna,BRCA2,-0.03284993442610501,0.6934032560757011,0.03284993442610501,0.8203377319146956
methy,RRM2,-0.03216028353688466,0.2240147638529595,0.03216028353688466,0.3905975546912676
methy,TRPS1,0.031487601734887405,0.8194560273640148,0.031487601734887405,0.9048723145498411
rna,VANGL2,-0.031226155947182567,0.5124086013453928,0.031226155947182567,0.681986447897198
methy,SSR3,0.031114965079138107,0.80565902406539,0.031114965079138107,0.8998719451942749
methy,BNIPL,-0.030756868278142946,0.8185344353468995,0.030756868278142946,0.9048723145498411
rna,SLC7A2,0.030743436400238244,0.9550867938835914,0.030743436400238244,0.9727009597790506
methy,IL17RB,0.02983051986174369,0.7403428026422775,0.02983051986174369,0.8578994653276704
rna,PRR15L,0.029817438882081326,0.8873252252788549,0.029817438882081326,0.9393932091582987
methy,KIF23,-0.029785287308422094,0.9635900643033032,0.029785287308422094,0.9756067759391979
methy,PIK3CA,0.029543164527880767,0.8751632934698135,0.029543164527880767,0.9333638080601705
methy,RIN2,0.029209040715181683,0.6570139156230099,0.029209040715181683,0.7939172803667813
methy,CCDC3,0.029148839088736528,0.8686265654527539,0.029148839088736528,0.9309409299226804
rna,SSH3,0.02866672142594967,0.7439275733322299,0.02866672142594967,0.8589883713409482
rna,PABPC1,0.028614881005905757,0.47866723177967574,0.028614881005905757,0.6538262188031533
methy,ARID1B,-0.02840169969741172,0.4224852688704923,0.02840169969741172,0.607761200733964
rna,CLSTN2,-0.028254141770711505,0.5728943322345854,0.028254141770711505,0.7339149285727086
methy,PCOLCE,0.028236716719492558,0.5998151567965515,0.028236716719492558,0.7564659113385636
rna,KRT10,0.02805395752626122,0.961227584767447,0.02805395752626122,0.9752134063189966
methy,CST1,0.02769846922071384,0.8686265654527539,0.02769846922071384,0.9309409299226804
methy,RSF1,0.027072750761515357,0.8714269477863473,0.027072750761515357,0.9316737491147862
rna,SEC62,-0.0270548496961735,0.6408092012807224,0.0270548496961735,0.7823413087064458
rna,LIN9,0.026803404071620685,0.6450574353310792,0.026803404071620685,0.7860502893950017
rna,GATA3,-0.026606488610824708,0.6006398071063139,0.026606488610824708,0.7566494633740125
methy,TP53INP1,0.026132524042096428,0.8807730082061641,0.026132524042096428,0.9355062450202839
rna,ELMO3,0.02609409877554804,0.6925281552298013,0.02609409877554804,0.8200492922912597
methy,TM4SF18,0.026009944303205357,0.8574418511869357,0.026009944303205357,0.9243294312795266
rna,AKT1,0.02576490974557026,0.9569760019997126,0.02576490974557026,0.9727009597790506
methy,NID1,-0.025744406416660093,0.8630307765581329,0.025744406416660093,0.9295829011185859
methy,RARA,-0.025436644327851532,0.7511137164435131,0.025436644327851532,0.8649793596277691
rna,ANKH,-0.025281715109022728,0.5998151567965515,0.025281715109022728,0.7564659113385636
methy,GRAMD1A,0.02527272097979122,0.8667605568359384,0.02527272097979122,0.9309409299226804
rna,KDM2A,0.025113429992406264,0.9173696650620299,0.025113429992406264,0.9586992718548486
rna,CDKN1B,0.024742217089367052,0.7180683590229944,0.024742217089367052,0.8403340525863691
rna,SCNN1A,0.024376644455290142,0.3143890522678504,0.024376644455290142,0.4914457026425243
methy,CYB5R1,0.024353626165789455,0.9702066329856273,0.024353626165789455,0.9792528486778009
rna,TP53,-0.02416804693907082,0.7942073475158046,0.02416804693907082,0.8921947378829416
