tf,target,edge_sign,is_edge,null,slope,slope_lo,slope_hi,frac_patients_neg,n,obs_coexpr
SMAD4,FGF3,0,0,permute_graph,-0.0023624384360314875,-0.0024264750716010016,-0.002299879656464638,1.0,748,0.09616640878526991
SMAD4,CALD1,0,0,permute_graph,-0.00042762159454551546,-0.00048511893607786966,-0.0003686217151485955,0.679144385026738,748,0.3675944245026229
SMAD4,TOP2A,0,0,permute_graph,0.002545433252246356,0.0024855013828166,0.002612142220515932,0.0053475935828877,748,0.16854045175182106
SMAD4,NRN1,0,0,permute_graph,-0.0005935379585795723,-0.0006493790169435732,-0.0005391867185233961,0.803475935828877,748,0.17230728797046554
SMAD4,SELL,0,0,permute_graph,0.00045877983146172855,0.00039756220413779576,0.0005220414565211249,0.31016042780748665,748,-0.02810012069583204
SMAD4,IGFBP3,0,0,permute_graph,-0.0009608413746875982,-0.0010070047650057516,-0.0009151849691470099,0.9478609625668449,748,0.11342061959539765
SMAD4,PTN,0,0,permute_graph,-3.0539597304947074e-05,-8.837561203069741e-05,3.414139248170851e-05,0.4946524064171123,748,0.2654866306359303
SMAD4,HOXB7,0,0,permute_graph,-0.00330880127213032,-0.0033830303792491447,-0.0032285052477407017,1.0,748,-0.11371591208677714
SMAD4,SELENBP1,0,0,permute_graph,-0.0007797725022639312,-0.0008437432306893359,-0.0007137571945213729,0.8355614973262032,748,0.024011326457965734
SMAD4,CLEC2B,0,0,permute_graph,-0.0017941767662770236,-0.0018491803895272886,-0.0017415734163610805,0.9933155080213903,748,0.028367412721987475
SMAD4,CD40,0,0,permute_graph,-0.0019945625302302135,-0.002061206177753768,-0.0019311584661386443,0.9933155080213903,748,-0.04928703015843882
SMAD4,S100A4,0,0,permute_graph,-0.0012517586684953456,-0.0013005684280382888,-0.0011976432766488945,0.9719251336898396,748,-0.10857936725790783
SMAD4,AKT1,0,0,permute_graph,-2.228835333676562e-05,-8.481102293243479e-05,4.167848676501295e-05,0.5454545454545454,748,0.07976710308077302
SNAI2,BRCA1,-1,1,permute_graph,-0.00036726876157012106,-0.0004112495388939418,-0.0003223097389966479,0.7393048128342246,748,-0.0682648502723011
SNAI2,BRCA2,-1,1,permute_graph,0.0004925131617668437,0.00043670591732874103,0.0005476696767288965,0.2713903743315508,748,0.07302610320641213
SNAI2,CCND1,-1,1,permute_graph,-0.0007154020695381008,-0.0007561790778161791,-0.0006783074731569144,0.929144385026738,748,-0.024918161468761888
SNAI2,CD44,1,1,permute_graph,0.0009439308046481167,0.000893664849473209,0.0009978906907701086,0.08689839572192513,748,0.19863780747888923
SNAI2,CDH1,-1,1,permute_graph,-0.0008516577665516427,-0.0008906107100314891,-0.0008115951309166099,0.9344919786096256,748,0.052366222922002936
SNAI2,CDH3,-1,1,permute_graph,0.004804672017268532,0.004678638409847044,0.004931979998849696,0.004010695187165776,748,0.37011070204867935
SNAI2,ESR1,-1,1,permute_graph,-0.0012334950246272094,-0.0012890789522449085,-0.001176247895659368,0.9425133689839572,748,-0.15690693060756047
SNAI2,FOXA1,-1,1,permute_graph,-0.0011927482590275201,-0.001244702168993291,-0.0011459117329496,0.9745989304812834,748,-0.12008465955093585
SNAI2,JUP,-1,1,permute_graph,-0.0008403766497308913,-0.0008883442203518463,-0.0007974891848247937,0.9144385026737968,748,-0.06543825215543424
SNAI2,MMP9,1,1,permute_graph,-0.0008048029639716671,-0.0008667805896505019,-0.0007411346212859518,0.8475935828877005,748,0.13947103034844874
SNAI2,VIM,1,1,permute_graph,0.048869541965328736,0.04764483772649131,0.05009736483776569,0.0,748,0.5751550930021823
SNAI2,TRPS1,-1,1,permute_graph,0.0006518891162974439,0.0005837039832140317,0.0007228301494158613,0.21122994652406418,748,0.03887048877345413
SNAI2,KRT19,-1,1,permute_graph,-0.0012449941231409305,-0.0012870326794106202,-0.001201955635902022,0.9879679144385026,748,-0.2098402821426858
SNAI2,SOX9,-1,1,permute_graph,0.0019138966374922662,0.0018361694267710245,0.0019902686631535675,0.0374331550802139,748,0.1711453598032348
SNAI2,ALDH1A3,0,0,permute_graph,0.007154054689651054,0.0070119389335300325,0.007286098396688627,0.001336898395721925,748,0.4806787066350744
SNAI2,THRSP,0,0,permute_graph,0.0030561702649246855,0.0029403625571560333,0.0031613245199757353,0.009358288770053475,748,0.09087484717495566
SNAI2,PITX2,0,0,permute_graph,0.006977257777628806,0.0067888194110750635,0.00718384037804794,0.0,748,0.470378707842889
SNAI2,ELMO3,0,0,permute_graph,-0.0017686629152413517,-0.0018259107433475298,-0.0017065278939359509,0.9812834224598931,748,-0.21630799702956388
SNAI2,CDK4,0,0,permute_graph,0.001594560307578421,0.0015140848158906035,0.0016688650468380535,0.04411764705882353,748,0.15445975300787623
SNAI2,CRABP2,0,0,permute_graph,-0.0018967352420300805,-0.0019509714419655541,-0.001829244706068153,0.9812834224598931,748,-0.14147219522872767
SNAI2,SLC7A2,0,0,permute_graph,-0.0005682873319246795,-0.0006072086840484102,-0.0005220435210856427,0.8462566844919787,748,0.15377856212552884
SNAI2,FGFR4,0,0,permute_graph,-0.0004408169932889208,-0.000483829717861725,-0.0003971066592682864,0.7967914438502673,748,0.06481463766444685
SNAI2,PIK3R1,0,0,permute_graph,0.002284133620394158,0.002169041910468985,0.0024031872631130736,0.053475935828877004,748,0.48482087248919287
SNAI2,C1S,0,0,permute_graph,0.0007890349340337916,0.0007069968530383638,0.0008639159129182161,0.21524064171122995,748,0.6032435719474143
SNAI2,NUSAP1,0,0,permute_graph,-0.0010793969932438913,-0.0011331906036024342,-0.0010301240768755503,0.9532085561497327,748,-0.15695697343032652
SNAI2,E2F1,0,0,permute_graph,-0.0013781359254875605,-0.0014314149031214281,-0.0013211629368830064,0.9612299465240641,748,-0.30551005346503995
SNAI2,CREG1,0,0,permute_graph,0.0002270939179701141,0.0001623048119117491,0.0002977013691501137,0.410427807486631,748,0.2116657945691507
SNAI2,SIAH2,0,0,permute_graph,-0.002026643714437563,-0.0020900193436883484,-0.0019655955173089722,0.9919786096256684,748,-0.1166522397107188
TBX3,CDH1,-1,1,permute_graph,0.0027710443599574582,0.0026699894430977423,0.002880508468779794,0.00267379679144385,748,0.11939076640984878
TBX3,CDKN2A,-1,1,permute_graph,-0.0006262428474607545,-0.0007027935147015267,-0.0005510591124076522,0.7700534759358288,748,-0.25844312770732125
TBX3,PTEN,-1,1,permute_graph,0.0016914916785480375,0.001617304771675216,0.001762522489856347,0.06149732620320856,748,0.24759890751399388
TBX3,TP53,-1,1,permute_graph,0.0034759244197189354,0.0033717453521663913,0.0035953412330589026,0.0,748,0.0839218886492608
TBX3,PDK4,0,0,permute_graph,-0.0011024528857048275,-0.0011622998626975721,-0.0010397009094672786,0.9090909090909091,748,0.22781182776413836
TBX3,KRT10,0,0,permute_graph,0.0028147367219342693,0.002714663509319124,0.002910475707590106,0.013368983957219251,748,0.12384376918398604
TBX3,SDCBP,0,0,permute_graph,-0.0006438135027091895,-0.0006988326498170731,-0.0005950192339637822,0.8315508021390374,748,-0.07499172704468875
TBX3,SYCP2,0,0,permute_graph,0.004783528732839779,0.004665497503533491,0.004905844115702569,0.00267379679144385,748,0.2898245724150507
TP53,AKT1,-1,1,permute_graph,0.001932294115734597,0.0018666276097791146,0.0019943672629687925,0.017379679144385027,748,0.09265031892167688
TP53,AKT2,1,1,permute_graph,0.005458248945147317,0.005339417499885397,0.005567530692982904,0.001336898395721925,748,0.1294987287131786
TP53,APC,1,1,permute_graph,-0.0003165058749719596,-0.00038134049526465245,-0.0002530134827066242,0.6243315508021391,748,0.14786399869244152
TP53,AR,-1,1,permute_graph,-0.0007894234392715623,-0.0008553024598749261,-0.0007265216417161596,0.8275401069518716,748,0.07866553393866527
TP53,AURKA,-1,1,permute_graph,0.0007694116758710552,0.0006929227915053372,0.000845271733595902,0.2232620320855615,748,0.055934655221768895
TP53,BAG1,-1,1,permute_graph,0.005414850700193429,0.005294936271755808,0.005525778546962977,0.0,748,0.09857232487738989
TP53,BBC3,1,1,permute_graph,0.00042788350826823257,0.000370837215127908,0.0004816703200829997,0.27941176470588236,748,0.10279327404780979
TP53,BCL2,-1,1,permute_graph,0.0010142067846561564,0.0009407432924936594,0.0010853221071755387,0.12967914438502673,748,0.061854925780457405
TP53,BIRC5,-1,1,permute_graph,0.0005338649834886371,0.00046926960704554206,0.0005983855189554671,0.2807486631016043,748,0.03064451505492229
TP53,BRCA1,-1,1,permute_graph,0.0015907992171820871,0.0015295648092545947,0.0016525386816686283,0.026737967914438502,748,0.12907561158796993
TP53,BRCA2,-1,1,permute_graph,0.0008915951306999729,0.000830446742574639,0.0009551996645177724,0.13636363636363635,748,0.20864812223839665
TP53,BUB1B,1,1,permute_graph,0.00013322398857563864,8.194949833071134e-05,0.00018151732195258508,0.4157754010695187,748,0.14662398009983274
TP53,CCNB1,-1,1,permute_graph,0.0020393066590074158,0.0019787423383187653,0.0020949713729266762,0.0053475935828877,748,0.12505002500058296
TP53,CCNB2,-1,1,permute_graph,0.0010031678144439868,0.000950893110455779,0.001052150615541192,0.07352941176470588,748,0.09072787649120631
TP53,CCND1,-1,1,permute_graph,0.0006598262907356126,0.0006087782795112683,0.0007110437338973789,0.17914438502673796,748,0.044496786862555475
TP53,CD44,-1,1,permute_graph,0.0018654311273359884,0.0018008246714049617,0.0019366625482971824,0.009358288770053475,748,0.043321512514732055
TP53,CDC20,-1,1,permute_graph,0.0008900849292230753,0.00083683875021475,0.0009487335872141252,0.10561497326203209,748,0.06075256711611565
TP53,CDH1,1,1,permute_graph,-0.00011448491474284814,-0.00016490401458177766,-5.9865092156859804e-05,0.589572192513369,748,0.08901652667814493
TP53,CDH3,1,1,permute_graph,0.004169356635706947,0.004077016562961147,0.004264975665207728,0.001336898395721925,748,0.15602244735725526
TP53,CDK4,-1,1,permute_graph,0.003478394314827673,0.0033944529702452405,0.00356831988593673,0.001336898395721925,748,0.26814395274954694
TP53,CDK6,1,1,permute_graph,0.0010082077276486235,0.0009400521474060363,0.0010788115664279844,0.13368983957219252,748,0.12814943533906806
TP53,CDKN1B,1,1,permute_graph,0.003836362344734105,0.0037369223381029494,0.003946155355874915,0.0,748,0.10861831989587992
TP53,CDKN2A,1,1,permute_graph,0.002140013139247529,0.0020849453877902937,0.002194371630071721,0.001336898395721925,748,-4.468729271241221e-05
TP53,CEP55,-1,1,permute_graph,0.00018565660021342567,0.00014394183776697425,0.00022647849538732058,0.3622994652406417,748,0.09553936665877531
TP53,CHEK1,-1,1,permute_graph,0.002494203213705231,0.0024160591351555637,0.002567508468617529,0.0053475935828877,748,0.17186180570336726
TP53,CHEK2,-1,1,permute_graph,0.0037098585889440644,0.003621983025519761,0.003803848250976177,0.00267379679144385,748,0.14589499296232486
TP53,DNMT1,-1,1,permute_graph,0.004601375857798082,0.004514064575015708,0.004688948496122829,0.0,748,0.24084756181679434
TP53,E2F1,-1,1,permute_graph,0.0009205595551991639,0.0008510318470192467,0.0009961211600082757,0.1497326203208556,748,0.0025914185044685896
TP53,EGFR,1,1,permute_graph,0.0004902561262429241,0.00042931407748774656,0.0005470081310503011,0.2620320855614973,748,0.11132877628086262
TP53,ERBB2,1,1,permute_graph,0.002325428094434322,0.0022467095723169,0.0023973946060282694,0.004010695187165776,748,-0.004536383788915641
TP53,ESR1,1,1,permute_graph,0.0001746482297167212,0.0001283213645369221,0.00022508686951256955,0.37967914438502676,748,0.03529643756764159
TP53,EZH2,-1,1,permute_graph,0.0027074753974585955,0.0026357641476719034,0.0027743527451828923,0.008021390374331552,748,0.06943704126485767
TP53,FGFR1,1,1,permute_graph,0.00042705837858810896,0.00037653083877750766,0.0004766450962425267,0.26336898395721925,748,0.15621348302195082
TP53,FLT1,1,1,permute_graph,-0.0006133818626237811,-0.0006751126412116748,-0.0005516864068859311,0.767379679144385,748,0.05730308665534737
TP53,FOXM1,-1,1,permute_graph,0.0005843296124551715,0.0005338414065513262,0.0006287992242997609,0.17245989304812834,748,0.11652939075478845
TP53,GMPS,-1,1,permute_graph,0.00034088286054079935,0.00028835153220359966,0.0003885681419728789,0.26871657754010697,748,0.22942954829003873
TP53,GSTP1,1,1,permute_graph,0.00078092330432565,0.0007124452127125903,0.000852498084881738,0.22994652406417113,748,0.11120222600347793
TP53,IGF1R,-1,1,permute_graph,0.0012034542109060267,0.001137878277038977,0.0012704295884222705,0.0748663101604278,748,0.10045589998310213
TP53,IGFBP3,1,1,permute_graph,0.00011589424178309775,6.405783927880707e-05,0.0001647826756523777,0.4532085561497326,748,0.10622890458207251
TP53,JUP,1,1,permute_graph,0.0024611699205213983,0.0023804860031950235,0.002536298111016794,0.0106951871657754,748,0.1261938304340344
TP53,KIF23,-1,1,permute_graph,0.0017566934105510198,0.0016996983508216295,0.0018129156015642362,0.014705882352941176,748,0.1314280938957288
TP53,KIF2C,-1,1,permute_graph,0.0010389035639441077,0.0009767673582580674,0.0010998842076260645,0.07754010695187166,748,0.07869766177435919
TP53,LOX,1,1,permute_graph,0.0010450199301605264,0.0009710700918848529,0.0011210595941795259,0.14171122994652408,748,0.06052392689101619
TP53,MAP3K1,1,1,permute_graph,0.0023197831838340246,0.0022566998444521237,0.002378969758546889,0.001336898395721925,748,0.1825360627668218
TP53,MDM2,1,1,permute_graph,0.0014144339172066627,0.0013529221526095586,0.0014801818494823596,0.06149732620320856,748,0.10805579411318543
TP53,MDM4,1,1,permute_graph,0.0014152893120482713,0.0013432193563745962,0.0014826216130914183,0.06550802139037433,748,0.15063943006999614
TP53,MKI67,-1,1,permute_graph,0.0005727391390780699,0.0005294622314567628,0.000618155828175766,0.16443850267379678,748,0.1334385336512406
TP53,MMP2,1,1,permute_graph,4.5251755463871085e-05,1.4089118110729987e-06,8.804483141429696e-05,0.45187165775401067,748,0.05763262855318541
TP53,MMP9,-1,1,permute_graph,-0.00015314676746586638,-0.00020928619024298186,-9.740891236684929e-05,0.5748663101604278,748,0.04160809822619479
TP53,MYC,-1,1,permute_graph,0.00490747720211472,0.004786370281998937,0.0050248769609549755,0.0,748,0.248523693945611
TP53,NDRG1,1,1,permute_graph,0.0007017211422885298,0.0006551557437754558,0.0007455797446860532,0.10561497326203209,748,0.014594422287612731
TP53,NEK2,-1,1,permute_graph,0.0011586777222178427,0.0010976117660429282,0.0012243442826623376,0.10026737967914438,748,0.14094608675979817
TP53,NF1,1,1,permute_graph,0.00031242232766407624,0.0002533237436056285,0.00037570541572454896,0.3582887700534759,748,0.15735229930633554
TP53,PIK3CA,-1,1,permute_graph,0.00018875556890047562,0.0001384276172460375,0.00023855888274263435,0.3582887700534759,748,0.13050332263349626
TP53,PIK3R1,1,1,permute_graph,-0.00031160223019706087,-0.0003921904835439956,-0.0002303822352609023,0.5802139037433155,748,0.14778097523771344
TP53,PLAT,-1,1,permute_graph,0.001985003121667035,0.0018974336802585084,0.002084271715216856,0.0374331550802139,748,0.11988661413240846
TP53,PLAU,-1,1,permute_graph,-0.00039643756584588076,-0.0004616817308041152,-0.00032290318490146337,0.679144385026738,748,0.08898524414003116
TP53,PLK1,-1,1,permute_graph,0.0006532885168252404,0.0005993059711529127,0.0007081321912669079,0.1751336898395722,748,0.10482685333787728
TP53,PPM1D,1,1,permute_graph,0.001691282992608142,0.00162209104011877,0.0017528916777334886,0.0213903743315508,748,0.19078513199456926
TP53,PRC1,-1,1,permute_graph,0.0027895966219780516,0.0027233987788467637,0.002854560540812447,0.001336898395721925,748,0.05795060617660145
TP53,PTEN,1,1,permute_graph,0.0006580389777958757,0.0006109485048476981,0.0007043574321792997,0.14171122994652408,748,0.1372344589028057
TP53,PTTG1,-1,1,permute_graph,-0.0001626801464138894,-0.00021985837330924514,-0.00011117909063166718,0.6082887700534759,748,0.028154456341995905
TP53,RAD51,1,1,permute_graph,0.0011527911498860417,0.0011002076637608264,0.001206761647616354,0.04679144385026738,748,0.09538643845323617
TP53,RASSF1,-1,1,permute_graph,0.0019506715568456535,0.0018835544479073331,0.002020200414739968,0.016042780748663103,748,0.07878350954623137
TP53,RB1,-1,1,permute_graph,-0.0004704337772944809,-0.0005391513138723928,-0.00040736512887356294,0.7005347593582888,748,0.17168008885158367
TP53,RUNX1,1,1,permute_graph,0.0014244234144568128,0.0013688526607123536,0.001481911118140024,0.0374331550802139,748,0.1350207103807067
TP53,SERPINB5,1,1,permute_graph,0.0019648495685548224,0.0018657616074607855,0.0020676686728448687,0.03609625668449198,748,0.16908965635553416
TP53,SERPINE1,1,1,permute_graph,5.488561540211219e-05,1.8095902141112488e-06,0.00010882204069810792,0.4358288770053476,748,0.03475079956669241
TP53,SMAD3,1,1,permute_graph,0.002471989531189522,0.002398886940923044,0.002539487151125465,0.008021390374331552,748,0.09098164927175233
TP53,TBX3,1,1,permute_graph,0.0005389185653461568,0.0004887328977161615,0.0005867833036675372,0.19786096256684493,748,0.0839218886492608
TP53,TGFB1,1,1,permute_graph,0.001655132213147579,0.0015894282056656184,0.0017254639974107993,0.04411764705882353,748,0.08752070013016089
TP53,TWIST1,1,1,permute_graph,0.00026589988385544684,0.0002141474163177987,0.0003191235008034875,0.35294117647058826,748,0.0074455451404121815
TP53,TYMS,-1,1,permute_graph,0.0016404149680748687,0.0015831685426872008,0.0016964963654526413,0.0374331550802139,748,0.16650132702766052
TP53,VEGFA,-1,1,permute_graph,0.002981105588589017,0.0028978186084753165,0.003061461844238737,0.001336898395721925,748,0.03851296204224566
TP53,COL1A2,1,1,permute_graph,-0.00022013320080411394,-0.0002691108674585414,-0.00017192963377216745,0.6109625668449198,748,0.08150574984734889
TP53,APOD,1,1,permute_graph,2.6501262138818416e-05,-3.707816868206214e-05,8.445203622513469e-05,0.45187165775401067,748,-0.027771381448137365
TP53,PRRX1,1,1,permute_graph,-0.00014958132113165632,-0.00021726630702398748,-8.860303391577848e-05,0.5441176470588235,748,0.1094564826024537
TP53,IFI16,1,1,permute_graph,0.0002635074259361343,0.00020958142040700687,0.000314625300706277,0.34893048128342247,748,0.14888882438995985
TP53,KRT19,-1,1,permute_graph,0.0014565968495061545,0.0013993469074409163,0.0015153921285433352,0.05080213903743316,748,-0.06345138135523597
TP53,CX3CL1,1,1,permute_graph,0.0039614135531024644,0.0037844967143371476,0.004146122001359488,0.009358288770053475,748,0.20642370724372697
TP53,PYCARD,1,1,permute_graph,0.0012395549241001865,0.0011775439384436148,0.0013027448460898401,0.06417112299465241,748,0.10666799270984967
TP53,PTN,1,1,permute_graph,0.0024058218749070707,0.002319709077908461,0.0024943435116220303,0.022727272727272728,748,0.13718769378202778
TP53,S100A9,1,1,permute_graph,0.001507026787121813,0.001453594108835967,0.0015630739100701602,0.0213903743315508,748,0.04059088528199377
TP53,ID4,1,1,permute_graph,0.002473503136476121,0.0023449800897173017,0.002606839665513463,0.03609625668449198,748,0.08668065869699325
TP53,KRT10,-1,1,permute_graph,0.0010353575193749848,0.0009723543746692825,0.0010961592857208797,0.12566844919786097,748,-0.07306167292219468
TP53,RPL37,1,1,permute_graph,0.0033411659596657216,0.003246074652371084,0.003439205154578813,0.0066844919786096255,748,0.09434642889146837
TP53,POLD2,1,1,permute_graph,0.001369431394288472,0.0013099292903323446,0.0014258582853013217,0.0374331550802139,748,0.09744942155153404
TP53,KRT15,1,1,permute_graph,0.0024083271243737323,0.002314654131724589,0.002507221044495465,0.026737967914438502,748,0.04247709903518961
TP53,AQP1,1,1,permute_graph,0.0010359790467502753,0.0009665947303457307,0.0011144322121680625,0.14705882352941177,748,0.029770668243543623
TP53,KRT14,1,1,permute_graph,0.0010428750795376974,0.000978633011383115,0.0011068146532879145,0.10427807486631016,748,0.053862826967679474
TP53,TFAP2C,1,1,permute_graph,0.0021055879556937493,0.002038645028265744,0.0021727429103058932,0.00267379679144385,748,0.18493384936713828
TP53,INHBA,1,1,permute_graph,-0.0011372777139485792,-0.0011916609195002114,-0.0010794297857031597,0.9278074866310161,748,0.051233357083881347
TP53,ID1,1,1,permute_graph,0.0011418860128029878,0.0010756374047878223,0.0012054012257003183,0.08021390374331551,748,0.004743978267324012
TP53,MDFIC,1,1,permute_graph,-6.888926679975853e-07,-5.067742872301072e-05,4.784853402035314e-05,0.4786096256684492,748,0.07110575392468796
TP53,MAPK3,1,1,permute_graph,6.926122122342864e-05,1.6572339981734283e-05,0.0001240123449249935,0.45588235294117646,748,0.09382731366573019
TP53,TUBB2A,1,1,permute_graph,0.0009595948181392327,0.0009108043203102138,0.001015462709852052,0.09491978609625669,748,0.05541681555561053
TP53,BNIP3L,1,1,permute_graph,0.0011628019775773632,0.0010789696351913892,0.0012522242048198333,0.15641711229946523,748,0.10274035679025016
TP53,CCND2,1,1,permute_graph,-0.0004930179342029869,-0.0005425422922170609,-0.00044098709455011226,0.7473262032085561,748,0.1339799289685667
TP53,SHC1,1,1,permute_graph,0.0029643650092400354,0.002870511476202817,0.003059150851277698,0.0106951871657754,748,0.22162726459879148
TP53,MUC1,1,1,permute_graph,0.0022139579709287266,0.0021424156820611987,0.002286924419640531,0.017379679144385027,748,0.04703451466801582
TP53,CALD1,1,1,permute_graph,0.00032662562079687873,0.00027414585208564293,0.0003836140031695985,0.303475935828877,748,0.14024030652242284
TP53,STC1,1,1,permute_graph,0.00203141294234663,0.001965500123979591,0.0020952872288913043,0.017379679144385027,748,0.04407154792442905
TP53,CD40,1,1,permute_graph,0.000839134128291139,0.0007746446694057761,0.0009080462470698806,0.18449197860962566,748,0.04266101000378164
TP53,S100A6,1,1,permute_graph,0.0021514578258831204,0.002086492053367142,0.0022221606947535996,0.0053475935828877,748,-0.025017084430602646
TP53,LIN9,0,0,permute_graph,0.0011691982597660504,0.0011086871528966072,0.0012338265575677723,0.08288770053475936,748,0.23075984468434765
TP53,SELL,0,0,permute_graph,0.0003191593623555753,0.00026601631951778923,0.0003752610126822367,0.32754010695187163,748,0.0384370354974948
TP53,GABRP,0,0,permute_graph,0.0013919319797709,0.0013157718285271621,0.0014732417375575217,0.07219251336898395,748,0.14091560606269357
TP53,PPP1R2,0,0,permute_graph,0.0007583617568912514,0.0006972638100349142,0.0008229576764253111,0.1697860962566845,748,0.1637640595261114
TP53,CFH,0,0,permute_graph,-0.0008396769439678725,-0.0008957196028368567,-0.0007826012264025762,0.8863636363636364,748,0.0645951007688759
TP53,RSL1D1,0,0,permute_graph,0.003315946866539033,0.0032170899999481514,0.003412489073823949,0.00267379679144385,748,0.30478912361489197
TP53,QSOX1,0,0,permute_graph,0.0034832470675966896,0.0033947893816632423,0.003570928825125673,0.00267379679144385,748,0.08500923641310089
TP53,MT1E,0,0,permute_graph,0.0008141290973340713,0.0007550205944256227,0.0008714585914203927,0.1497326203208556,748,0.05467457927548911
TP53,SYCP2,0,0,permute_graph,0.0022712514338576618,0.0021930771592486497,0.0023584300192233195,0.02540106951871658,748,0.03998020225350977
TP53,KRT23,0,0,permute_graph,0.0029618517271161673,0.0028450732369778107,0.0030705551727047784,0.012032085561497326,748,0.055850226375829
TP53,RFC4,0,0,permute_graph,0.003180213800819056,0.003108237821920261,0.003250227177439053,0.0053475935828877,748,0.15699424296637143
TP53,PPP2R5A,0,0,permute_graph,0.002653698130500786,0.002572065085445948,0.002739103847586278,0.0053475935828877,748,0.0851339077932279
TP53,TMEM45B,0,0,permute_graph,-0.00011201489869498493,-0.00016918084156490273,-5.3585006638782774e-05,0.5294117647058824,748,0.07597156491835964
TP53,SDCBP,0,0,permute_graph,0.00034142785038261095,0.0003024883408553033,0.0003799346487447467,0.24866310160427807,748,0.1543479140235138
TP53,ADAMTS2,0,0,permute_graph,-0.00031764416041519936,-0.0003750768720299743,-0.00026571693867855637,0.6724598930481284,748,0.08088352554089849
TP53,RGS5,0,0,permute_graph,0.0005498671184962944,0.0004862085793637578,0.0006141151124657153,0.23796791443850268,748,0.05331996795733348
TP53,ZNF880,0,0,permute_graph,0.0005594403277119738,0.0004954892013575993,0.000621107077393506,0.2553475935828877,748,0.10370339233322333
TP53,SIAH2,0,0,permute_graph,0.0024528814131915305,0.002375334308324166,0.0025360385422659596,0.00267379679144385,748,0.09895134179687516
TP53,SNHG9,0,0,permute_graph,0.0017187968410681041,0.0016518324848943864,0.001779225923180325,0.020053475935828877,748,-0.06399964296043575
TP53,SQLE,0,0,permute_graph,0.00030128674149187837,0.0002533472543874909,0.0003507680995292269,0.29411764705882354,748,0.04418761732340654
TP53,RUNDC1,0,0,permute_graph,0.0015724657382318028,0.0014957233121024713,0.0016415313465710409,0.045454545454545456,748,0.1250115176944259
TP53,CDKN3,0,0,permute_graph,0.0006850976089377493,0.0006319311414374219,0.00074002937027776,0.18181818181818182,748,0.05611581294607635
TP53,EPHX2,0,0,permute_graph,0.0022050299231002836,0.0020806912123547275,0.002338110784988198,0.04679144385026738,748,0.09974215059722086
TP53,MT2A,0,0,permute_graph,0.0017270245785624087,0.0016529803870566641,0.001801370477565124,0.04144385026737968,748,-0.010486875932271069
TP53,RACGAP1,0,0,permute_graph,0.0007360097566211129,0.0006944225738752629,0.0007815631334999843,0.10561497326203209,748,0.14307361273681587
TP53,STAC2,0,0,permute_graph,0.0009372068296598331,0.000865774076893604,0.0010111204437595466,0.16711229946524064,748,0.11505347848863305
TP53,SEC14L2,0,0,permute_graph,0.0038696193000145656,0.00373290553036164,0.0040098736993719455,0.009358288770053475,748,0.051473122604531935
TP53,NID1,0,0,permute_graph,0.0008268081778975838,0.0007432048393335816,0.0009121179506595609,0.1858288770053476,748,0.1050631640966898
TP53,GPR160,0,0,permute_graph,6.62891468142771e-05,1.6427198759033673e-05,0.00011204253796155336,0.43716577540106955,748,0.04705589059117237
TP53,CTHRC1,0,0,permute_graph,0.0006292951771401785,0.0005701102135634902,0.0006926688718910009,0.2232620320855615,748,0.043163651824003155
TP53,MRC2,0,0,permute_graph,-0.00027789292116641215,-0.0003290722382895287,-0.0002305869953586513,0.6831550802139037,748,0.07797359001109849
TP53,NUSAP1,0,0,permute_graph,0.002685781444195465,0.0026098598064881718,0.002756080347945027,0.001336898395721925,748,0.0604753149690044
TP53,CREG1,0,0,permute_graph,0.0017987537743115326,0.0017363753725507724,0.0018632519810529815,0.029411764705882353,748,0.1722707868971211
TP53,IL25,0,0,permute_graph,0.001712022467853366,0.00166617751001578,0.0017568170145594354,0.00267379679144385,748,-0.015053487312903591
TP53,CYB5R1,0,0,permute_graph,0.0016437931514200687,0.0015803654326409027,0.0017035334957423245,0.02540106951871658,748,0.012770085543692453
TP53,SEZ6L2,0,0,permute_graph,0.0026170809847865513,0.0025212986788074538,0.0027068780019481754,0.013368983957219251,748,0.05873016966468768
