gene,arrow,injected_value,mean_pred,sem_pred
EPHX2,methy->rna|CNVdiploid,0.5,0.0024725052062422037,0.020954311673800904
EPHX2,methy->rna|CNVdiploid,1.0,-0.11742910742759705,0.02133989305502133
EPHX2,methy->rna|CNVdiploid,1.5,-0.2004602551460266,0.021627605842458743
EPHX2,methy->rna|CNVdiploid,2.0,-0.2557964324951172,0.02183266851854098
RAB34,methy->rna|CNVdiploid,-2.0,0.4656895101070404,0.01825813510785322
RAB34,methy->rna|CNVdiploid,-1.5,0.4106297492980957,0.0185488695802235
RAB34,methy->rna|CNVdiploid,-1.0,0.3041888177394867,0.01903488466389335
RAB34,methy->rna|CNVdiploid,-0.5,0.07422845810651779,0.019601902261508177
RAB34,methy->rna|CNVdiploid,0.0,-0.1444462239742279,0.018943425572733888
RAB34,methy->rna|CNVdiploid,0.5,-0.2817426025867462,0.01969566711729726
RAB34,methy->rna|CNVdiploid,1.0,-0.5618271231651306,0.020039282710513907
RAB34,methy->rna|CNVdiploid,1.5,-0.7065272927284241,0.020063800529118107
RAB34,methy->rna|CNVdiploid,2.0,-0.7750958800315857,0.019993296000259037
C6orf62,methy->rna|CNVdiploid,-2.0,-0.022247599437832832,0.021683859525464224
C6orf62,methy->rna|CNVdiploid,-1.5,-0.04565645754337311,0.021724121052654803
C6orf62,methy->rna|CNVdiploid,-1.0,-0.08268861472606659,0.021751356535241177
C6orf62,methy->rna|CNVdiploid,-0.5,-0.1388043761253357,0.021671402294251636
C6orf62,methy->rna|CNVdiploid,0.0,-0.16815248131752014,0.021793651406854665
C6orf62,methy->rna|CNVdiploid,0.5,-0.2328459769487381,0.021526047589396007
C6orf62,methy->rna|CNVdiploid,1.0,-0.28503674268722534,0.021776471498938497
C6orf62,methy->rna|CNVdiploid,1.5,-0.3226989507675171,0.022031676927949218
C6orf62,methy->rna|CNVdiploid,2.0,-0.3523258566856384,0.022191284658020092
CHI3L1,methy->rna|CNVdiploid,-2.0,0.12182898819446564,0.0220311081145576
CHI3L1,methy->rna|CNVdiploid,-1.5,0.08617694675922394,0.022249321058858303
CHI3L1,methy->rna|CNVdiploid,-1.0,0.02847169153392315,0.022532287196613942
CHI3L1,methy->rna|CNVdiploid,-0.5,-0.06206469610333443,0.022735296914018387
CHI3L1,methy->rna|CNVdiploid,0.0,-0.14026230573654175,0.022959681810522388
CHI3L1,methy->rna|CNVdiploid,0.5,-0.20726680755615234,0.02219798183638193
CHI3L1,methy->rna|CNVdiploid,1.0,-0.2716682255268097,0.02245715806232571
CHI3L1,methy->rna|CNVdiploid,1.5,-0.3177930414676666,0.02276576438993721
CHI3L1,methy->rna|CNVdiploid,2.0,-0.35167452692985535,0.022966710251855593
LGALS3BP,methy->rna|CNVdiploid,-2.0,0.2511463761329651,0.015690978931166635
LGALS3BP,methy->rna|CNVdiploid,-1.5,0.19740548729896545,0.015744577061997073
LGALS3BP,methy->rna|CNVdiploid,-1.0,0.09989438951015472,0.0157154749561543
LGALS3BP,methy->rna|CNVdiploid,-0.5,-0.07649029791355133,0.015107110509245349
LGALS3BP,methy->rna|CNVdiploid,0.0,-0.2104218453168869,0.013992802895705052
LGALS3BP,methy->rna|CNVdiploid,0.5,-0.3230133056640625,0.013541607473176474
LGALS3BP,methy->rna|CNVdiploid,1.0,-0.4992450475692749,0.013920843642942132
LGALS3BP,methy->rna|CNVdiploid,1.5,-0.6270681023597717,0.014670208430122608
LGALS3BP,methy->rna|CNVdiploid,2.0,-0.7031059861183167,0.015219324751113886
PYCARD,methy->rna|CNVdiploid,-2.0,0.15340454876422882,0.023485378711182933
PYCARD,methy->rna|CNVdiploid,-1.5,0.11032333225011826,0.023765696924529317
PYCARD,methy->rna|CNVdiploid,-1.0,0.036935292184352875,0.024047732474858825
PYCARD,methy->rna|CNVdiploid,-0.5,-0.08213920146226883,0.023585563966403836
PYCARD,methy->rna|CNVdiploid,0.0,-0.19120703637599945,0.02027267708809433
PYCARD,methy->rna|CNVdiploid,0.5,-0.2421077936887741,0.021094235409415497
PYCARD,methy->rna|CNVdiploid,1.0,-0.34419527649879456,0.021279182577434018
PYCARD,methy->rna|CNVdiploid,1.5,-0.4192757308483124,0.02103278612822758
PYCARD,methy->rna|CNVdiploid,2.0,-0.4696449637413025,0.020765197566300495
GRHL2,methy->rna|CNVdiploid,-2.0,-0.13476547598838806,0.02329227201313293
GRHL2,methy->rna|CNVdiploid,-1.5,-0.15141502022743225,0.023109872518887593
GRHL2,methy->rna|CNVdiploid,-1.0,-0.1762443333864212,0.022819960755541588
GRHL2,methy->rna|CNVdiploid,-0.5,-0.21051360666751862,0.022438561569334627
GRHL2,methy->rna|CNVdiploid,0.0,-0.2386256754398346,0.022305505002290865
GRHL2,methy->rna|CNVdiploid,0.5,-0.32761335372924805,0.022173950015426505
GRHL2,methy->rna|CNVdiploid,1.0,-0.4155940115451813,0.02213303685910147
GRHL2,methy->rna|CNVdiploid,1.5,-0.474010705947876,0.02208877184455303
GRHL2,methy->rna|CNVdiploid,2.0,-0.5117851495742798,0.022071197472177537
ATP6V1B2,methy->rna|CNVdiploid,-2.0,0.20348142087459564,0.023037851154317543
ATP6V1B2,methy->rna|CNVdiploid,-1.5,0.17336203157901764,0.02324906398898654
ATP6V1B2,methy->rna|CNVdiploid,-1.0,0.12293843179941177,0.02349514225139154
ATP6V1B2,methy->rna|CNVdiploid,-0.5,0.03535329923033714,0.023534423065837952
ATP6V1B2,methy->rna|CNVdiploid,0.0,-0.02909194678068161,0.023395290438503653
ATP6V1B2,methy->rna|CNVdiploid,0.5,-0.028221454471349716,0.02416887883046508
ATP6V1B2,methy->rna|CNVdiploid,1.0,-0.06167085841298103,0.025311265339551737
ATP6V1B2,methy->rna|CNVdiploid,1.5,-0.10138773918151855,0.026021575965897784
ATP6V1B2,methy->rna|CNVdiploid,2.0,-0.1383114755153656,0.026444500709054478
LXN,methy->rna|CNVdiploid,-2.0,0.21424689888954163,0.015451761299247507
LXN,methy->rna|CNVdiploid,-1.5,0.16085658967494965,0.015627595466511053
LXN,methy->rna|CNVdiploid,-1.0,0.06756620109081268,0.015957204302379326
LXN,methy->rna|CNVdiploid,-0.5,-0.09867588430643082,0.016499208276613733
LXN,methy->rna|CNVdiploid,0.0,-0.24441473186016083,0.016967373298658897
LXN,methy->rna|CNVdiploid,0.5,-0.3508644700050354,0.01711922032188092
LXN,methy->rna|CNVdiploid,1.0,-0.5280932188034058,0.019394143715060305
LXN,methy->rna|CNVdiploid,1.5,-0.6460364460945129,0.020520169756212583
LXN,methy->rna|CNVdiploid,2.0,-0.7169808149337769,0.020973954260385765
ZHX1,methy->rna|CNVdiploid,-2.0,-0.12081991881132126,0.026701301430795712
ZHX1,methy->rna|CNVdiploid,-1.5,-0.14316722750663757,0.026707985532987633
ZHX1,methy->rna|CNVdiploid,-1.0,-0.17568476498126984,0.026779069772046585
ZHX1,methy->rna|CNVdiploid,-0.5,-0.21691450476646423,0.027205631869803317
ZHX1,methy->rna|CNVdiploid,0.0,-0.24347560107707977,0.027923182335562978
ZHX1,methy->rna|CNVdiploid,0.5,-0.2834712862968445,0.027568155604727522
ZHX1,methy->rna|CNVdiploid,1.0,-0.33129820227622986,0.02770083732156685
ZHX1,methy->rna|CNVdiploid,1.5,-0.3643019199371338,0.02775131351682835
ZHX1,methy->rna|CNVdiploid,2.0,-0.3887554705142975,0.027734556405073
CLSTN2,methy->rna|CNVdiploid,-2.0,0.07801158726215363,0.03151474200917032
CLSTN2,methy->rna|CNVdiploid,-1.5,0.05746275931596756,0.03126169196883512
CLSTN2,methy->rna|CNVdiploid,-1.0,0.022580787539482117,0.030788652804451436
CLSTN2,methy->rna|CNVdiploid,-0.5,-0.03743099048733711,0.029871699464824212
CLSTN2,methy->rna|CNVdiploid,0.0,-0.12133578956127167,0.028183873217856082
CLSTN2,methy->rna|CNVdiploid,0.5,-0.14084874093532562,0.028762489378191935
CLSTN2,methy->rna|CNVdiploid,1.0,-0.2084261178970337,0.028990056142710347
CLSTN2,methy->rna|CNVdiploid,1.5,-0.26669642329216003,0.02895712816748449
CLSTN2,methy->rna|CNVdiploid,2.0,-0.3107945919036865,0.02885607770568707
QSOX1,methy->rna|CNVdiploid,-2.0,-0.07459644228219986,0.0180674420528347
QSOX1,methy->rna|CNVdiploid,-1.5,-0.113439179956913,0.01825730804010564
QSOX1,methy->rna|CNVdiploid,-1.0,-0.1733282506465912,0.018534745137345824
QSOX1,methy->rna|CNVdiploid,-0.5,-0.25083020329475403,0.018859949483311957
QSOX1,methy->rna|CNVdiploid,0.0,-0.29698416590690613,0.01880570299238954
QSOX1,methy->rna|CNVdiploid,0.5,-0.35281217098236084,0.019298315003785163
QSOX1,methy->rna|CNVdiploid,1.0,-0.41622042655944824,0.020000816977325978
QSOX1,methy->rna|CNVdiploid,1.5,-0.45349109172821045,0.020285280336537717
QSOX1,methy->rna|CNVdiploid,2.0,-0.4793432652950287,0.020409904953343286
LAMB3,methy->rna|CNVdiploid,-2.0,0.11899866163730621,0.026288456235287416
LAMB3,methy->rna|CNVdiploid,-1.5,0.09112194180488586,0.0265763586271887
LAMB3,methy->rna|CNVdiploid,-1.0,0.044651132076978683,0.026994133538757684
LAMB3,methy->rna|CNVdiploid,-0.5,-0.03303557261824608,0.027533240051673485
LAMB3,methy->rna|CNVdiploid,0.0,-0.10704823583364487,0.028213573558472798
LAMB3,methy->rna|CNVdiploid,0.5,-0.1489209085702896,0.02799427965079186
LAMB3,methy->rna|CNVdiploid,1.0,-0.20141617953777313,0.028500242431678084
LAMB3,methy->rna|CNVdiploid,1.5,-0.2389136552810669,0.02897348863541887
LAMB3,methy->rna|CNVdiploid,2.0,-0.2670077085494995,0.029310420126443595
PTN,methy->rna|CNVdiploid,-2.0,0.08767183870077133,0.02810606346873379
PTN,methy->rna|CNVdiploid,-1.5,0.06194432079792023,0.02838626835527418
PTN,methy->rna|CNVdiploid,-1.0,0.022362561896443367,0.028709528710645204
PTN,methy->rna|CNVdiploid,-0.5,-0.03640887141227722,0.028763871093480387
PTN,methy->rna|CNVdiploid,0.0,-0.10235222429037094,0.0279894240330274
PTN,methy->rna|CNVdiploid,0.5,-0.15340766310691833,0.028576509192749556
PTN,methy->rna|CNVdiploid,1.0,-0.24150411784648895,0.028475210283723608
PTN,methy->rna|CNVdiploid,1.5,-0.2999633252620697,0.028186281412483426
PTN,methy->rna|CNVdiploid,2.0,-0.33664700388908386,0.027937814569705968
S100A9,methy->rna|CNVdiploid,-2.0,0.03014185093343258,0.018059642117476085
S100A9,methy->rna|CNVdiploid,-1.5,0.0015056101838126779,0.018144810481222122
S100A9,methy->rna|CNVdiploid,-1.0,-0.043098073452711105,0.01819244587856802
S100A9,methy->rna|CNVdiploid,-0.5,-0.10653439909219742,0.01793147930702572
S100A9,methy->rna|CNVdiploid,0.0,-0.17687547206878662,0.018070796090419755
S100A9,methy->rna|CNVdiploid,0.5,-0.22605101764202118,0.017008564323594783
S100A9,methy->rna|CNVdiploid,1.0,-0.29875075817108154,0.01757342762221492
S100A9,methy->rna|CNVdiploid,1.5,-0.3537389039993286,0.01802415448198795
S100A9,methy->rna|CNVdiploid,2.0,-0.39216622710227966,0.018320620675507476
THRSP,methy->rna|CNVdiploid,-2.0,0.4328252673149109,0.022187948055328265
THRSP,methy->rna|CNVdiploid,-1.5,0.3596317768096924,0.022682654433273098
THRSP,methy->rna|CNVdiploid,-1.0,0.2346116304397583,0.023428968114138384
THRSP,methy->rna|CNVdiploid,-0.5,0.017013851553201675,0.024381397102764647
THRSP,methy->rna|CNVdiploid,0.0,-0.16628000140190125,0.023322998833088544
THRSP,methy->rna|CNVdiploid,0.5,-0.25117382407188416,0.025082142510812578
THRSP,methy->rna|CNVdiploid,1.0,-0.35444173216819763,0.025917310945661142
THRSP,methy->rna|CNVdiploid,1.5,-0.3980909585952759,0.026084171591315552
THRSP,methy->rna|CNVdiploid,2.0,-0.4179552495479584,0.026038642547007964
SSR3,methy->rna|CNVdiploid,-2.0,-0.042251698672771454,0.0242270372755559
SSR3,methy->rna|CNVdiploid,-1.5,-0.0704144537448883,0.02430239306345612
SSR3,methy->rna|CNVdiploid,-1.0,-0.11276378482580185,0.024342652411285047
SSR3,methy->rna|CNVdiploid,-0.5,-0.17198002338409424,0.024199394252340283
SSR3,methy->rna|CNVdiploid,0.0,-0.21185800433158875,0.023540063253797743
SSR3,methy->rna|CNVdiploid,0.5,-0.2615736126899719,0.0234188362618103
SSR3,methy->rna|CNVdiploid,1.0,-0.32440629601478577,0.023842266616870653
SSR3,methy->rna|CNVdiploid,1.5,-0.37338533997535706,0.02422743174001522
SSR3,methy->rna|CNVdiploid,2.0,-0.41169872879981995,0.02444232551651733
ID4,methy->rna|CNVdiploid,-2.0,0.28234896063804626,0.02608044924161102
ID4,methy->rna|CNVdiploid,-1.5,0.2388956993818283,0.02633340774875677
ID4,methy->rna|CNVdiploid,-1.0,0.16473907232284546,0.02665917437002956
ID4,methy->rna|CNVdiploid,-0.5,0.0315510593354702,0.026980237928853647
ID4,methy->rna|CNVdiploid,0.0,-0.09079045802354813,0.027401783136083543
ID4,methy->rna|CNVdiploid,0.5,-0.12208455055952072,0.026467551817265733
ID4,methy->rna|CNVdiploid,1.0,-0.19922678172588348,0.026074379719405447
ID4,methy->rna|CNVdiploid,1.5,-0.25276246666908264,0.02604783073573999
ID4,methy->rna|CNVdiploid,2.0,-0.290826678276062,0.026090036253525677
PDK4,methy->rna|CNVdiploid,-2.0,0.14491157233715057,0.02872377083905218
PDK4,methy->rna|CNVdiploid,-1.5,0.11960332840681076,0.02886254823043692
PDK4,methy->rna|CNVdiploid,-1.0,0.0783233642578125,0.02904756295866671
PDK4,methy->rna|CNVdiploid,-0.5,0.008840961381793022,0.029260301346493302
PDK4,methy->rna|CNVdiploid,0.0,-0.07829123735427856,0.028690703384680487
PDK4,methy->rna|CNVdiploid,0.5,-0.07094281911849976,0.02929285011279141
PDK4,methy->rna|CNVdiploid,1.0,-0.1043148785829544,0.030036975714556376
PDK4,methy->rna|CNVdiploid,1.5,-0.13118436932563782,0.030585869740658977
PDK4,methy->rna|CNVdiploid,2.0,-0.152757465839386,0.030948417448561374
FPR3,methy->rna|CNVdiploid,-2.0,-0.05963580310344696,0.032073116258466546
FPR3,methy->rna|CNVdiploid,-1.5,-0.07051920145750046,0.032193207803032406
FPR3,methy->rna|CNVdiploid,-1.0,-0.08697788417339325,0.032327212392395534
FPR3,methy->rna|CNVdiploid,-0.5,-0.11196275055408478,0.03236921087082412
FPR3,methy->rna|CNVdiploid,0.0,-0.14236123859882355,0.0322940664810043
FPR3,methy->rna|CNVdiploid,0.5,-0.16170746088027954,0.03304248978395038
FPR3,methy->rna|CNVdiploid,1.0,-0.19238896667957306,0.03394727138874165
FPR3,methy->rna|CNVdiploid,1.5,-0.21899010241031647,0.03462218046438489
FPR3,methy->rna|CNVdiploid,2.0,-0.23952990770339966,0.03504054380360037
TIMP2,methy->rna|CNVdiploid,-2.0,0.03471067175269127,0.033356572847397646
TIMP2,methy->rna|CNVdiploid,-1.5,0.014405683614313602,0.033640138309608054
TIMP2,methy->rna|CNVdiploid,-1.0,-0.01724301464855671,0.034045054987420165
TIMP2,methy->rna|CNVdiploid,-0.5,-0.06413622200489044,0.03462650649726749
TIMP2,methy->rna|CNVdiploid,0.0,-0.09574929624795914,0.0366226906246186
TIMP2,methy->rna|CNVdiploid,0.5,-0.1113496646285057,0.03498477611824367
TIMP2,methy->rna|CNVdiploid,1.0,-0.15335549414157867,0.03462105373440992
TIMP2,methy->rna|CNVdiploid,1.5,-0.18583376705646515,0.034418802434860965
TIMP2,methy->rna|CNVdiploid,2.0,-0.20993922650814056,0.03427049033624125
KCNK1,methy->rna|CNVdiploid,-2.0,0.23582586646080017,0.011990113373817628
KCNK1,methy->rna|CNVdiploid,-1.5,0.18005496263504028,0.011988583461936726
KCNK1,methy->rna|CNVdiploid,-1.0,0.08381830155849457,0.011942608738170954
KCNK1,methy->rna|CNVdiploid,-0.5,-0.08735072612762451,0.011695784044399561
KCNK1,methy->rna|CNVdiploid,0.0,-0.21599699556827545,0.012179286324082687
KCNK1,methy->rna|CNVdiploid,0.5,-0.3584573566913605,0.011606157796390867
KCNK1,methy->rna|CNVdiploid,1.0,-0.5390290021896362,0.012227205038443566
KCNK1,methy->rna|CNVdiploid,1.5,-0.6602954268455505,0.013060699723542086
KCNK1,methy->rna|CNVdiploid,2.0,-0.735313355922699,0.013754734877058254
LMOD1,methy->rna|CNVdiploid,-2.0,0.12559261918067932,0.027854129261565278
LMOD1,methy->rna|CNVdiploid,-1.5,0.0924052968621254,0.02798263314211445
LMOD1,methy->rna|CNVdiploid,-1.0,0.037263479083776474,0.02820833001433398
LMOD1,methy->rna|CNVdiploid,-0.5,-0.05117219686508179,0.028791178495001332
LMOD1,methy->rna|CNVdiploid,0.0,-0.1361069530248642,0.029209271593371756
LMOD1,methy->rna|CNVdiploid,0.5,-0.13893641531467438,0.028980957307806123
LMOD1,methy->rna|CNVdiploid,1.0,-0.15483933687210083,0.029026710826364044
LMOD1,methy->rna|CNVdiploid,1.5,-0.16530892252922058,0.029204991327083873
LMOD1,methy->rna|CNVdiploid,2.0,-0.17537464201450348,0.029376539779655406
KDM2A,methy->rna|CNVdiploid,-2.0,0.052771054208278656,0.023578243490609035
KDM2A,methy->rna|CNVdiploid,-1.5,0.016598094254732132,0.023699492276213013
KDM2A,methy->rna|CNVdiploid,-1.0,-0.04064403474330902,0.023787252990646133
KDM2A,methy->rna|CNVdiploid,-0.5,-0.12675723433494568,0.023569595783567123
KDM2A,methy->rna|CNVdiploid,0.0,-0.17933271825313568,0.022805566071818856
KDM2A,methy->rna|CNVdiploid,0.5,-0.20845381915569305,0.02252327771553752
KDM2A,methy->rna|CNVdiploid,1.0,-0.2582065165042877,0.02241434450263864
KDM2A,methy->rna|CNVdiploid,1.5,-0.30306315422058105,0.022425677183237912
KDM2A,methy->rna|CNVdiploid,2.0,-0.34079569578170776,0.02241617952515106
KRT10,methy->rna|CNVdiploid,-2.0,0.15366052091121674,0.019584247252751496
KRT10,methy->rna|CNVdiploid,-1.5,0.12419526278972626,0.019457811586411695
KRT10,methy->rna|CNVdiploid,-1.0,0.07217023521661758,0.01916059678216412
KRT10,methy->rna|CNVdiploid,-0.5,-0.022512182593345642,0.018276522382125546
KRT10,methy->rna|CNVdiploid,0.0,-0.11953737586736679,0.017432481765984737
KRT10,methy->rna|CNVdiploid,0.5,-0.17880791425704956,0.016747636980562253
KRT10,methy->rna|CNVdiploid,1.0,-0.27845826745033264,0.01697237711301581
KRT10,methy->rna|CNVdiploid,1.5,-0.3374290466308594,0.01699326302542411
KRT10,methy->rna|CNVdiploid,2.0,-0.3715254068374634,0.01695825375981896
PPP1R1B,methy->rna|CNVdiploid,-2.0,0.7042840123176575,0.015401845199931007
PPP1R1B,methy->rna|CNVdiploid,-1.5,0.6416258215904236,0.01560349390598271
PPP1R1B,methy->rna|CNVdiploid,-1.0,0.5203503370285034,0.01593610372284814
PPP1R1B,methy->rna|CNVdiploid,-0.5,0.23741267621517181,0.0168538013144801
PPP1R1B,methy->rna|CNVdiploid,0.0,-0.08756549656391144,0.018013090952552907
PPP1R1B,methy->rna|CNVdiploid,0.5,-0.192758247256279,0.018023672843062482
PPP1R1B,methy->rna|CNVdiploid,1.0,-0.41841116547584534,0.019263745969234063
PPP1R1B,methy->rna|CNVdiploid,1.5,-0.5339706540107727,0.019531439140520527
PPP1R1B,methy->rna|CNVdiploid,2.0,-0.5900505781173706,0.019483796115408843
RPL37,methy->rna|CNVdiploid,-2.0,0.19200211763381958,0.019306234804034733
RPL37,methy->rna|CNVdiploid,-1.5,0.15082234144210815,0.019496292575131198
RPL37,methy->rna|CNVdiploid,-1.0,0.08181717246770859,0.019726500725973903
RPL37,methy->rna|CNVdiploid,-0.5,-0.025793008506298065,0.01968944721913758
RPL37,methy->rna|CNVdiploid,0.0,-0.0988815426826477,0.01933481931148475
RPL37,methy->rna|CNVdiploid,0.5,-0.14112068712711334,0.019667908587913993
RPL37,methy->rna|CNVdiploid,1.0,-0.18867962062358856,0.02049977093113389
RPL37,methy->rna|CNVdiploid,1.5,-0.23324014246463776,0.0208980449146255
RPL37,methy->rna|CNVdiploid,2.0,-0.27098894119262695,0.02102293323419117
NES,methy->rna|CNVdiploid,-2.0,0.08145472407341003,0.019385659460142424
NES,methy->rna|CNVdiploid,-1.5,0.045458368957042694,0.019507575130412437
NES,methy->rna|CNVdiploid,-1.0,-0.012333848513662815,0.01966788897365911
NES,methy->rna|CNVdiploid,-0.5,-0.09846297651529312,0.019877055387735276
NES,methy->rna|CNVdiploid,0.0,-0.17801180481910706,0.02062051628419586
NES,methy->rna|CNVdiploid,0.5,-0.2053283005952835,0.020096227251163612
NES,methy->rna|CNVdiploid,1.0,-0.24150225520133972,0.02080787818492669
NES,methy->rna|CNVdiploid,1.5,-0.2675899565219879,0.021279914842949665
NES,methy->rna|CNVdiploid,2.0,-0.2889729142189026,0.021585674924241426
MRC2,methy->rna|CNVdiploid,-2.0,0.11919759958982468,0.030548576504040744
MRC2,methy->rna|CNVdiploid,-1.5,0.09443022310733795,0.031170420302777873
MRC2,methy->rna|CNVdiploid,-1.0,0.05357193946838379,0.03210108618593022
MRC2,methy->rna|CNVdiploid,-0.5,-0.018885670229792595,0.033319878935234186
MRC2,methy->rna|CNVdiploid,0.0,-0.09513208270072937,0.034266970667170514
MRC2,methy->rna|CNVdiploid,0.5,-0.1094328835606575,0.03426394789255682
MRC2,methy->rna|CNVdiploid,1.0,-0.18559293448925018,0.034362973727377955
MRC2,methy->rna|CNVdiploid,1.5,-0.25111398100852966,0.034129712290858406
MRC2,methy->rna|CNVdiploid,2.0,-0.3004133403301239,0.03383478145762392
POLD2,methy->rna|CNVdiploid,-2.0,0.09323988854885101,0.02347816502410916
POLD2,methy->rna|CNVdiploid,-1.5,0.057270392775535583,0.023493658106105365
POLD2,methy->rna|CNVdiploid,-1.0,-0.00022015596914570779,0.02343396321104868
POLD2,methy->rna|CNVdiploid,-0.5,-0.08533987402915955,0.022954882856160926
POLD2,methy->rna|CNVdiploid,0.0,-0.14085669815540314,0.022217639678498366
POLD2,methy->rna|CNVdiploid,0.5,-0.18100377917289734,0.022595122551813618
POLD2,methy->rna|CNVdiploid,1.0,-0.23350390791893005,0.023087091651521396
POLD2,methy->rna|CNVdiploid,1.5,-0.28272828459739685,0.023229700360693356
POLD2,methy->rna|CNVdiploid,2.0,-0.3242570757865906,0.023108832963378775
NECAB3,methy->rna|CNVdiploid,-2.0,0.034926630556583405,0.027439932861831683
NECAB3,methy->rna|CNVdiploid,-1.5,0.014979884028434753,0.027472100239840393
NECAB3,methy->rna|CNVdiploid,-1.0,-0.016392679885029793,0.027462674500688112
NECAB3,methy->rna|CNVdiploid,-0.5,-0.06202210113406181,0.02730832339092598
NECAB3,methy->rna|CNVdiploid,0.0,-0.11009161174297333,0.026703295546708854
NECAB3,methy->rna|CNVdiploid,0.5,-0.1340586245059967,0.02734409979183323
NECAB3,methy->rna|CNVdiploid,1.0,-0.1630098521709442,0.02774110102811908
NECAB3,methy->rna|CNVdiploid,1.5,-0.19835127890110016,0.027715550192091022
NECAB3,methy->rna|CNVdiploid,2.0,-0.23078066110610962,0.027557962730273135
KRT15,methy->rna|CNVdiploid,-2.0,0.24713759124279022,0.026090751084148094
KRT15,methy->rna|CNVdiploid,-1.5,0.21592292189598083,0.02649033922271689
KRT15,methy->rna|CNVdiploid,-1.0,0.16354556381702423,0.02710263959677244
KRT15,methy->rna|CNVdiploid,-0.5,0.07049007713794708,0.028065660283035716
KRT15,methy->rna|CNVdiploid,0.0,-0.02547828108072281,0.028639061230934248
KRT15,methy->rna|CNVdiploid,0.5,-0.06401384621858597,0.02846863732897603
KRT15,methy->rna|CNVdiploid,1.0,-0.15307755768299103,0.029547902986486376
KRT15,methy->rna|CNVdiploid,1.5,-0.22183682024478912,0.029977873605869503
KRT15,methy->rna|CNVdiploid,2.0,-0.26926296949386597,0.0300806435840117
CAPN8,methy->rna|CNVdiploid,-2.0,0.13292479515075684,0.029666190019602967
CAPN8,methy->rna|CNVdiploid,-1.5,0.09789975732564926,0.029459320652709807
CAPN8,methy->rna|CNVdiploid,-1.0,0.038022831082344055,0.028959564693813337
CAPN8,methy->rna|CNVdiploid,-0.5,-0.0671122595667839,0.027642354151589627
CAPN8,methy->rna|CNVdiploid,0.0,-0.17069774866104126,0.025254645523788432
CAPN8,methy->rna|CNVdiploid,0.5,-0.21996185183525085,0.025763777096519152
CAPN8,methy->rna|CNVdiploid,1.0,-0.297321081161499,0.025733645242295
CAPN8,methy->rna|CNVdiploid,1.5,-0.34144577383995056,0.025613239869651007
CAPN8,methy->rna|CNVdiploid,2.0,-0.3693857491016388,0.025497775109875966
EFNA4,methy->rna|CNVdiploid,-2.0,0.021993255242705345,0.01884104787968936
EFNA4,methy->rna|CNVdiploid,-1.5,-0.00398405222222209,0.01890811337585888
EFNA4,methy->rna|CNVdiploid,-1.0,-0.0428970567882061,0.018972731448891285
EFNA4,methy->rna|CNVdiploid,-0.5,-0.08850789070129395,0.01887266169983803
EFNA4,methy->rna|CNVdiploid,0.0,-0.12613120675086975,0.01885000287672444
EFNA4,methy->rna|CNVdiploid,0.5,-0.18295320868492126,0.01868106529941405
EFNA4,methy->rna|CNVdiploid,1.0,-0.2408464401960373,0.019281095867359224
EFNA4,methy->rna|CNVdiploid,1.5,-0.28220653533935547,0.01968966515530295
EFNA4,methy->rna|CNVdiploid,2.0,-0.3136804699897766,0.01993715564405955
METRN,methy->rna|CNVdiploid,-2.0,0.1290576010942459,0.026614490918043607
METRN,methy->rna|CNVdiploid,-1.5,0.10561927407979965,0.0266881250102374
METRN,methy->rna|CNVdiploid,-1.0,0.06622856855392456,0.026735125123661243
METRN,methy->rna|CNVdiploid,-0.5,-0.0030669604893773794,0.026551489931358252
METRN,methy->rna|CNVdiploid,0.0,-0.08810126036405563,0.025415098846180945
METRN,methy->rna|CNVdiploid,0.5,-0.1537969708442688,0.026627423250096705
METRN,methy->rna|CNVdiploid,1.0,-0.2503893971443176,0.02693112819334902
METRN,methy->rna|CNVdiploid,1.5,-0.3220682442188263,0.02667633030496754
METRN,methy->rna|CNVdiploid,2.0,-0.370337575674057,0.026397982234556104
MNDA,methy->rna|CNVdiploid,-2.0,-0.09318947046995163,0.030600963999472548
MNDA,methy->rna|CNVdiploid,-1.5,-0.10591386258602142,0.030694044535702368
MNDA,methy->rna|CNVdiploid,-1.0,-0.12575161457061768,0.030808044764446117
MNDA,methy->rna|CNVdiploid,-0.5,-0.15579266846179962,0.030859523466068326
MNDA,methy->rna|CNVdiploid,0.0,-0.18832948803901672,0.030759784979986434
MNDA,methy->rna|CNVdiploid,0.5,-0.22802269458770752,0.03091504924228147
MNDA,methy->rna|CNVdiploid,1.0,-0.2743043005466461,0.0313900868813016
MNDA,methy->rna|CNVdiploid,1.5,-0.31122857332229614,0.0317233287130466
MNDA,methy->rna|CNVdiploid,2.0,-0.3383208215236664,0.031932865618603895
TM4SF1,methy->rna|CNVdiploid,-2.0,0.26691290736198425,0.016394129264799433
TM4SF1,methy->rna|CNVdiploid,-1.5,0.2136908918619156,0.016797919212636576
TM4SF1,methy->rna|CNVdiploid,-1.0,0.12461892515420914,0.017395982906689283
TM4SF1,methy->rna|CNVdiploid,-0.5,-0.025179795920848846,0.018056836189346937
TM4SF1,methy->rna|CNVdiploid,0.0,-0.16006428003311157,0.0178516111508215
TM4SF1,methy->rna|CNVdiploid,0.5,-0.26245296001434326,0.017963843917264095
TM4SF1,methy->rna|CNVdiploid,1.0,-0.3795236051082611,0.01955221281580366
