tf,target,edge_sign,is_edge,null,mask_mode,n_targets_of_tf,slope,slope_lo,slope_hi,frac_patients_neg,n,obs_coexpr
ESR1,PPP2R5A,0,0,permute_graph,whole_gene,73,0.011374049819258844,0.01117119726216306,0.01157300915580169,0.0,748,0.4899093744017142
ESR1,CEP55,0,0,permute_graph,whole_gene,73,-0.00025244116116607306,-0.0002970684588589637,-0.00020982761708077436,0.6537433155080213,748,-0.2733847097648909
ESR1,THRSP,0,0,permute_graph,whole_gene,73,0.0010956154175853073,0.0010100261750413133,0.0011836192646805092,0.1925133689839572,748,0.16654100595157675
ESR1,FSCN1,0,0,permute_graph,whole_gene,73,-0.0023031093555779827,-0.002394934289612676,-0.0022154977830141816,0.9866310160427807,748,-0.5153892739087834
ESR1,FGF19,0,0,permute_graph,whole_gene,73,-0.0003868232184021654,-0.00041859159499669086,-0.00035297403296948786,0.8168449197860963,748,0.10680397360880588
ESR1,SNHG9,0,0,permute_graph,whole_gene,73,0.0002780093835524007,0.0002213900820540978,0.00033775928776288695,0.39705882352941174,748,0.024929516083797863
ESR1,TRAM1,0,0,permute_graph,whole_gene,73,-0.0007266329279345405,-0.0007776519360722967,-0.0006748244993462515,0.8689839572192514,748,0.09147272138323755
ESR1,ISM1,0,0,permute_graph,whole_gene,73,-0.0014469141043463654,-0.0014957305414690565,-0.0013964313750643772,0.9786096256684492,748,-0.061171898922019796
ESR1,ZHX1,0,0,permute_graph,whole_gene,73,-0.00018798527944876225,-0.0002362888372602213,-0.00014420106386663694,0.6470588235294118,748,0.16021703027670822
ESR1,EXO1,0,0,permute_graph,whole_gene,73,0.0006949018182750929,0.0006367468643020881,0.0007616241552537881,0.19385026737967914,748,-0.24752417418363937
ESR1,RAB4A,0,0,permute_graph,whole_gene,73,0.0008318996191383348,0.0007495473485567416,0.0009174852143062517,0.19919786096256684,748,0.11906297358386088
ESR1,SEC14L2,0,0,permute_graph,whole_gene,73,0.006122531307240327,0.005996222706426953,0.006256767913761197,0.001336898395721925,748,0.34071529544349904
ESR1,COPZ2,0,0,permute_graph,whole_gene,73,-0.0006685177391766831,-0.0007139425808704932,-0.0006205366618073012,0.8649732620320856,748,-0.0036512255658218288
ESR1,GOLPH3L,0,0,permute_graph,whole_gene,73,0.006456028282851538,0.006314605183239716,0.006602522421596281,0.0,748,0.4249994559246962
ESR1,CDC6,0,0,permute_graph,whole_gene,73,0.0003456970087025129,0.0002958106175125222,0.00039396758609531996,0.3181818181818182,748,-0.1451942745270405
ESR1,PTTG1,0,0,permute_graph,whole_gene,73,-0.0008259781351173542,-0.0008876538650519091,-0.0007670373660151181,0.8422459893048129,748,-0.30132877382458445
ESR1,ZNF880,0,0,permute_graph,whole_gene,73,-0.0005122084952077424,-0.0005601611595055912,-0.0004665960024178212,0.7647058823529411,748,0.10650353716690612
ESR1,YWHAZ,0,0,permute_graph,whole_gene,73,-0.0006543849744301114,-0.0007146569720715113,-0.0005955620280860429,0.8262032085561497,748,-0.017575940511222042
ESR1,GIMAP4,0,0,permute_graph,whole_gene,73,0.000388478467642675,0.00034333443161641106,0.00043424458595518875,0.2232620320855615,748,-0.07288352536885886
ESR1,VWF,0,0,permute_graph,whole_gene,73,0.0005345546678223259,0.00048463591307222365,0.0005855550664448414,0.21390374331550802,748,0.09432849376077161
ESR1,FMOD,0,0,permute_graph,whole_gene,73,0.0023923034358474156,0.002255678041766516,0.002517917227926962,0.08155080213903744,748,0.21124223302038464
ESR1,DLGAP5,0,0,permute_graph,whole_gene,73,4.543052291507565e-05,-6.679985850692685e-07,8.729024377585942e-05,0.46657754010695185,748,-0.23428258201766747
ESR1,CHAD,0,0,permute_graph,whole_gene,73,0.005592413944999044,0.005453100334971216,0.005735653468981259,0.0,748,0.4722447221774064
ESR1,FGF3,0,0,permute_graph,whole_gene,73,-0.0009782134739967615,-0.0010130108466289715,-0.0009412951807754188,0.9772727272727273,748,0.0587871108414167
ESR1,SSR3,0,0,permute_graph,whole_gene,73,0.0016153852037799927,0.0015673190244073435,0.001660594733961304,0.009358288770053475,748,0.13098334091597966
ESR1,SCGB3A1,0,0,permute_graph,whole_gene,73,-0.0005320605508561467,-0.0006072602571918312,-0.00045252513309667713,0.6871657754010695,748,-0.06449909060794058
ESR1,S100A16,0,0,permute_graph,whole_gene,73,0.000486924985644479,0.0004127583784796632,0.0005616273803000611,0.2606951871657754,748,-0.10499219699958885
ESR1,WFDC2,0,0,permute_graph,whole_gene,73,0.001142159600928093,0.001080597257948191,0.001212633133064059,0.09491978609625669,748,0.23064724309694057
ESR1,AZGP1,0,0,permute_graph,whole_gene,73,0.00490225965406998,0.0047931026971260665,0.005008101162093745,0.0,748,0.34498706792499884
ESR1,MNDA,0,0,permute_graph,whole_gene,73,0.0014153040581135468,0.001349812609503801,0.0014726195115647531,0.040106951871657755,748,-0.0689903690570337
ESR1,PRRX1,0,0,permute_graph,whole_gene,73,-0.00045761025399500965,-0.0005286477097399782,-0.0003875572172885056,0.6751336898395722,748,-0.049811635251801635
ESR1,MCM6,0,0,permute_graph,whole_gene,73,0.00017268419802793136,0.0001204589707330758,0.000229242120800148,0.356951871657754,748,-0.19455774587721922
ESR1,CRNKL1,0,0,permute_graph,whole_gene,73,0.004227234161942001,0.00415681342518998,0.004309392457705701,0.0,748,0.5437829798162828
ESR1,KRT23,0,0,permute_graph,whole_gene,73,-0.0020269103847118677,-0.0021080853179455757,-0.0019414467777460881,0.9933155080213903,748,-0.2511461638017338
ESR1,TPD52,0,0,permute_graph,whole_gene,73,0.0014071066083997461,0.0013432702642397318,0.0014671303604027258,0.06550802139037433,748,0.3227629609131427
ESR1,TOP2A,0,0,permute_graph,whole_gene,73,0.0010305876431716098,0.0009712509062271303,0.0010915490229239109,0.10427807486631016,748,-0.011336980974740368
ESR1,COL14A1,0,0,permute_graph,whole_gene,73,-6.357237655974991e-05,-0.0001052290378072035,-1.98515571947278e-05,0.5347593582887701,748,0.11056410157597754
ESR1,AURKB,0,0,permute_graph,whole_gene,73,-0.001051685479452996,-0.0011129247391612617,-0.000986733727139269,0.9037433155080213,748,-0.3967657181921606
ESR1,GCC1,0,0,permute_graph,whole_gene,73,0.0013866239442753999,0.00133086269965529,0.0014425350272772362,0.0213903743315508,748,0.27811515624215744
ESR1,LRP5,0,0,permute_graph,whole_gene,73,-0.0006944405272314171,-0.0007423352651223747,-0.0006413191674196672,0.8502673796791443,748,0.07602723352804491
ESR1,CPXM1,0,0,permute_graph,whole_gene,73,-0.0004714839237637535,-0.0005292192547571285,-0.00041428007166679164,0.7393048128342246,748,-0.18557076739448888
ESR1,TSPAN14,0,0,permute_graph,whole_gene,73,-0.0007038211954239615,-0.000771254211534089,-0.0006358749719298028,0.7967914438502673,748,-0.028232676821534724
ESR1,MRPL36,0,0,permute_graph,whole_gene,73,3.6275148874816555e-05,-3.1796815253565386e-05,0.00011042708687798845,0.4852941176470588,748,-0.09740625324455973
ESR1,SELENBP1,0,0,permute_graph,whole_gene,73,0.0032741966246877933,0.003192850702528137,0.0033718698257453805,0.0,748,0.4358825963772412
ESR1,CST1,0,0,permute_graph,whole_gene,73,0.0016291941189474403,0.0015812367937619303,0.001675283788927911,0.001336898395721925,748,0.1253964182045288
ESR1,SLC30A1,0,0,permute_graph,whole_gene,73,0.0028314068917195023,0.002713906596531574,0.0029475170816108094,0.04946524064171123,748,0.4036653098761897
EZH2,AKT1,1,1,permute_graph,whole_gene,28,-0.0006354669856867109,-0.0007031550832049599,-0.0005761039268794858,0.8008021390374331,748,0.10316915047436914
EZH2,APC,-1,1,permute_graph,whole_gene,28,-0.0014264327706354097,-0.001484115628746412,-0.001369948243342985,0.9745989304812834,748,-0.08093916544210297
EZH2,AR,1,1,permute_graph,whole_gene,28,-0.0009036689218127038,-0.0009705656145356085,-0.0008357425046092344,0.8368983957219251,748,-0.27811283171362927
EZH2,BCL2,1,1,permute_graph,whole_gene,28,-0.000616808784395164,-0.0006708548259888161,-0.0005638906555980737,0.7820855614973262,748,-0.28474220654593996
EZH2,BRCA1,1,1,permute_graph,whole_gene,28,-8.377797068254347e-05,-0.00014039297533385806,-2.8167325576249296e-05,0.5187165775401069,748,0.4192282811352566
EZH2,CCND1,1,1,permute_graph,whole_gene,28,-0.0009442670663416973,-0.0010295389203942823,-0.0008697235676229211,0.7794117647058824,748,-0.05069996183874456
EZH2,CCNE2,1,1,permute_graph,whole_gene,28,-0.0008717760999409778,-0.0009722653681812011,-0.0007762718563096313,0.7566844919786097,748,0.5632939297123226
EZH2,CDH1,-1,1,permute_graph,whole_gene,28,4.924884080096644e-05,-6.298090366741653e-06,0.0001029113833798734,0.45187165775401067,748,0.049130587735805746
EZH2,CDK4,1,1,permute_graph,whole_gene,28,-0.0010903907980879444,-0.0011476108994822175,-0.0010386654018532775,0.9425133689839572,748,0.3814873955027753
EZH2,CDKN1B,1,1,permute_graph,whole_gene,28,0.0009143498083310936,0.00083009130289901,0.0010011950005970574,0.21657754010695188,748,0.016380064427117952
EZH2,CDKN2A,-1,1,permute_graph,whole_gene,28,0.0048538398190190665,0.004741515127077464,0.0049673993397091575,0.0,748,0.2881828433685456
EZH2,CHEK1,1,1,permute_graph,whole_gene,28,0.0014588917155688675,0.001408184604168746,0.0015153590695604225,0.02807486631016043,748,0.7245596624376173
EZH2,FGFR1,1,1,permute_graph,whole_gene,28,-0.0011759588174080338,-0.0012241489053199585,-0.0011262353632844812,0.9745989304812834,748,-0.14137920781316796
EZH2,FOXC1,-1,1,permute_graph,whole_gene,28,-0.0011031008329667454,-0.001163389345605271,-0.0010482524018531328,0.9398395721925134,748,0.11119986285000964
EZH2,GATA3,-1,1,permute_graph,whole_gene,28,0.000463548976697242,0.0003936982820073661,0.0005276838179495954,0.27406417112299464,748,-0.1891416504569501
EZH2,GSTP1,1,1,permute_graph,whole_gene,28,-0.0012404352353899057,-0.001306040887908684,-0.0011727205104368477,0.929144385026738,748,0.05293424040650439
EZH2,HOXB13,-1,1,permute_graph,whole_gene,28,-0.001043539704383914,-0.0010956059314677644,-0.000989953679976397,0.9157754010695187,748,0.17974635420838553
EZH2,MMP2,1,1,permute_graph,whole_gene,28,-0.0007793727464502473,-0.0008346352431706931,-0.0007208276828641,0.8342245989304813,748,-0.23309312874610896
EZH2,MYC,-1,1,permute_graph,whole_gene,28,0.004673414226536722,0.004506369614342821,0.0048418089134380825,0.0066844919786096255,748,0.1096842909503116
EZH2,PTEN,1,1,permute_graph,whole_gene,28,-0.0009583596397878567,-0.00101822403938561,-0.0008988212909173449,0.8903743315508021,748,-0.19080558900531477
EZH2,RASSF1,1,1,permute_graph,whole_gene,28,-0.00016564835849053737,-0.00023951022836247684,-9.376587594694224e-05,0.6082887700534759,748,0.08146552066486891
EZH2,SFRP1,1,1,permute_graph,whole_gene,28,-0.0003164103119376769,-0.0004104192287102099,-0.00022357739426287742,0.6096256684491979,748,-0.01682156134761677
EZH2,SNAI2,-1,1,permute_graph,whole_gene,28,-0.0021241432821557404,-0.0021867369970227073,-0.0020612056824460016,0.9933155080213903,748,-0.15599537867168037
EZH2,TP53,-1,1,permute_graph,whole_gene,28,0.0016393273001795705,0.0015670471169999115,0.0017050763143945746,0.04144385026737968,748,0.06943704126485767
EZH2,TWIST1,-1,1,permute_graph,whole_gene,28,-0.001312510480061705,-0.0013697468086572057,-0.00125110498485807,0.9705882352941176,748,-0.18109180186185295
EZH2,VIM,1,1,permute_graph,whole_gene,28,-0.0013709183622968384,-0.0014324123160791148,-0.0013156051349260893,0.9705882352941176,748,-0.14769200102065372
EZH2,KAT2A,1,1,permute_graph,whole_gene,28,-0.0002684140103950493,-0.0003411790207190267,-0.00019028256355212942,0.6390374331550802,748,0.16843648126558766
EZH2,CD4,1,1,permute_graph,whole_gene,28,0.00018826397459575494,0.0001057736186099809,0.00026824723656078484,0.4732620320855615,748,0.022853772191310327
EZH2,CLEC2B,0,0,permute_graph,whole_gene,28,-0.0008221491774313373,-0.00088426431739085,-0.0007606736922633737,0.8622994652406417,748,-0.20532042852661225
EZH2,TRPS1,0,0,permute_graph,whole_gene,28,-0.0006893694149902991,-0.0007593478254870955,-0.0006206072331675939,0.7820855614973262,748,0.01811617359680972
EZH2,CYB5R1,0,0,permute_graph,whole_gene,28,-0.0003390081925732671,-0.000398055270612829,-0.000283760984412455,0.6671122994652406,748,-0.22896146984116378
EZH2,PTPRC,0,0,permute_graph,whole_gene,28,-0.00023097550772867534,-0.0003033532924454584,-0.00015713685228482572,0.6203208556149733,748,0.07248969799856343
EZH2,S100A10,0,0,permute_graph,whole_gene,28,-0.0006459302524164472,-0.0007088212200910272,-0.0005815862978564949,0.7847593582887701,748,0.14377408536783806
EZH2,ERBB2,0,0,permute_graph,whole_gene,28,-0.0016841944064712566,-0.0017630976468632608,-0.0016055039705618552,0.963903743315508,748,-0.09498321853846205
EZH2,BAG1,0,0,permute_graph,whole_gene,28,0.0057566354225959075,0.005602269427958334,0.005911029281780296,0.0,748,-0.09012788830602743
EZH2,CTHRC1,0,0,permute_graph,whole_gene,28,-0.0024191166209920237,-0.00249469513818331,-0.002346734996969518,0.9893048128342246,748,0.005381284675481804
EZH2,NRN1,0,0,permute_graph,whole_gene,28,-0.0007343785664641069,-0.000795443543675397,-0.0006658264520036881,0.7967914438502673,748,-0.19552733111752033
EZH2,ESR1,0,0,permute_graph,whole_gene,28,-0.00038252149247058003,-0.0004562471704418501,-0.00031012532036666914,0.5949197860962567,748,-0.2559931220853083
EZH2,FGF19,0,0,permute_graph,whole_gene,28,-0.0008729094969367678,-0.0009157791066677816,-0.0008294706128933173,0.9358288770053476,748,-0.1607358016915436
EZH2,POLD2,0,0,permute_graph,whole_gene,28,-0.00021233780433236232,-0.00027470660610801024,-0.00014852843658646675,0.5788770053475936,748,0.37213517829770637
EZH2,LPL,0,0,permute_graph,whole_gene,28,-0.0009372100417474002,-0.0009926322717171854,-0.0008870378976703146,0.9211229946524064,748,-0.15587761978534817
EZH2,ZNF880,0,0,permute_graph,whole_gene,28,-0.0008328026548233841,-0.0008766297063767021,-0.0007902861371980442,0.9505347593582888,748,-0.006773113937319099
EZH2,PLAU,0,0,permute_graph,whole_gene,28,-0.00120353223029657,-0.0012603251292011683,-0.0011480345094490156,0.9491978609625669,748,0.09243568449275279
EZH2,LRP5,0,0,permute_graph,whole_gene,28,-0.001086925409872038,-0.0011446109946021137,-0.0010302234148260516,0.9278074866310161,748,-0.03955755767621151
EZH2,LXN,0,0,permute_graph,whole_gene,28,0.00010668794340628323,2.6966404413003874e-05,0.00019065393087119612,0.4732620320855615,748,-0.11246648704009758
EZH2,NDC80,0,0,permute_graph,whole_gene,28,0.009005405127781373,0.008822246324964061,0.009195574510061479,0.0,748,0.7652955734649122
EZH2,RAB34,0,0,permute_graph,whole_gene,28,-0.0017416460856250796,-0.0018176456136938593,-0.0016675442437869173,0.9598930481283422,748,-0.07291262821575385
EZH2,EGLN1,0,0,permute_graph,whole_gene,28,0.002803117012561078,0.002713637016131542,0.002898340562276841,0.00267379679144385,748,0.12220770367068912
EZH2,EIF3K,0,0,permute_graph,whole_gene,28,-0.00010353197263132103,-0.0001689067323235197,-3.251380637186861e-05,0.5481283422459893,748,2.1189546746419646e-05
EZH2,MAGEF1,0,0,permute_graph,whole_gene,28,-0.00012699738489347568,-0.00020863171260236896,-4.6495361595601214e-05,0.5949197860962567,748,0.13462195024287263
EZH2,STAC2,0,0,permute_graph,whole_gene,28,-0.0013168265854644323,-0.001386732263457356,-0.0012554429799831715,0.9385026737967914,748,-0.024928716806169093
EZH2,PYCARD,0,0,permute_graph,whole_gene,28,7.69675663654129e-05,1.4247842250912942e-05,0.00013366327760180839,0.42112299465240643,748,-0.08504486234206654
EZH2,ALDH3B2,0,0,permute_graph,whole_gene,28,-0.001043420064523684,-0.001113855292595826,-0.0009755591940821224,0.9050802139037433,748,-0.12167372308710617
EZH2,MAPK3,0,0,permute_graph,whole_gene,28,-0.0013146915078767437,-0.0013661488674158978,-0.0012599726087787677,0.9705882352941176,748,-0.18277604108558493
EZH2,CAPN8,0,0,permute_graph,whole_gene,28,-0.0009764902456788056,-0.0010339858438616284,-0.0009261188481676228,0.9157754010695187,748,-0.3350224231428391
EZH2,SCUBE2,0,0,permute_graph,whole_gene,28,-0.0009785958907754552,-0.0010368102752195184,-0.0009244777394386838,0.9197860962566845,748,-0.39438810194620677
FOXA1,AGR2,1,1,permute_graph,whole_gene,17,0.04854030325571358,0.04767448853271488,0.04937764900301457,0.0,748,0.6488364229212172
FOXA1,AR,-1,1,permute_graph,whole_gene,17,0.012935943842687895,0.012712993298460309,0.01316650816824295,0.0,748,0.6733789120295962
FOXA1,BCL2,-1,1,permute_graph,whole_gene,17,0.004390043779624934,0.0042419637806083545,0.004537829073701499,0.0066844919786096255,748,0.5998065973568248
FOXA1,BRCA1,1,1,permute_graph,whole_gene,17,0.004546765803356127,0.004452716426339927,0.004639615099787886,0.0,748,0.280507383564388
FOXA1,CCND1,1,1,permute_graph,whole_gene,17,0.008182186635838633,0.00801044964280005,0.008378728204296814,0.0,748,0.5834502414246349
FOXA1,CDKN1B,1,1,permute_graph,whole_gene,17,0.004041372384807948,0.00389253816426252,0.004198389320581181,0.004010695187165776,748,0.4075351404547242
FOXA1,CDKN2A,1,1,permute_graph,whole_gene,17,-0.003312523216058943,-0.003429649160220744,-0.0032019569492413714,0.982620320855615,748,-0.3324392768583925
FOXA1,ESR1,1,1,permute_graph,whole_gene,17,0.015965079717211915,0.015588033272827307,0.016296809475355136,0.0,748,0.7823056216785063
FOXA1,FOXC1,1,1,permute_graph,whole_gene,17,-0.00551738371767947,-0.005673943180019168,-0.005366743031824664,1.0,748,-0.5967001767363086
FOXA1,GREB1,1,1,permute_graph,whole_gene,17,0.039337578352848686,0.03860675090670375,0.040129850430800265,0.0,748,0.5771854759448896
FOXA1,HOXB13,1,1,permute_graph,whole_gene,17,-0.002226058502039091,-0.0023082568480621993,-0.002148789489623525,0.9652406417112299,748,-0.19164541214091704
FOXA1,MYC,1,1,permute_graph,whole_gene,17,-0.0014857808607356513,-0.0015725781532139778,-0.001395381726692896,0.9024064171122995,748,-0.263768481463892
FOXA1,NF1,1,1,permute_graph,whole_gene,17,0.004910170576749321,0.004807174700944611,0.0050157613719847985,0.00267379679144385,748,0.44622639261557767
FOXA1,SNAI2,-1,1,permute_graph,whole_gene,17,-0.0016045329227392794,-0.0016777048268284457,-0.0015334795017783998,0.9344919786096256,748,-0.12008465955093585
FOXA1,UBE2C,1,1,permute_graph,whole_gene,17,-0.00015862300073140405,-0.0002601595560035642,-5.993251176115393e-05,0.6122994652406417,748,-0.2675014258500485
FOXA1,NES,1,1,permute_graph,whole_gene,17,-0.003309697062715078,-0.003451490323155755,-0.003196084250347588,0.9745989304812834,748,-0.29078394928822476
FOXA1,ELF3,-1,1,permute_graph,whole_gene,17,0.0036200388387815094,0.003463644624318149,0.0037852877414374024,0.04946524064171123,748,0.08064059067854348
FOXA1,STAC2,0,0,permute_graph,whole_gene,17,-0.004852451429264071,-0.0049660793679547205,-0.004732428448369772,1.0,748,-0.4023842458478703
FOXA1,CDC6,0,0,permute_graph,whole_gene,17,0.0010743065884937792,0.0009979954005935804,0.0011591310279921976,0.15508021390374332,748,-0.06622119108680485
FOXA1,TMEM97,0,0,permute_graph,whole_gene,17,0.0002803051463658675,0.00021074681449951549,0.00035485662789907574,0.3729946524064171,748,0.1256159054300493
FOXA1,EGFR,0,0,permute_graph,whole_gene,17,-0.004788598746232316,-0.004888875534773119,-0.004676478074738214,1.0,748,-0.4486575880831938
FOXA1,LAMB3,0,0,permute_graph,whole_gene,17,-0.0030457581014085213,-0.003196173475136185,-0.0028978215205371504,0.9478609625668449,748,-0.2580853121121694
FOXA1,AEBP1,0,0,permute_graph,whole_gene,17,0.0030914730404847284,0.002971172937936583,0.003210897386452155,0.0213903743315508,748,0.10415619913093038
FOXA1,CHI3L1,0,0,permute_graph,whole_gene,17,-0.0043069350398718355,-0.00442518944117766,-0.004177218035811604,0.9959893048128342,748,-0.4707492930533526
FOXA1,HTATIP2,0,0,permute_graph,whole_gene,17,-0.001690821477407905,-0.0017571361165297835,-0.0016155116414566613,0.963903743315508,748,-0.14975633311538783
FOXA1,PLTP,0,0,permute_graph,whole_gene,17,-0.0019616887707150335,-0.002048128030979641,-0.001865275802355137,0.9157754010695187,748,-0.4649382534027215
FOXA1,RFC4,0,0,permute_graph,whole_gene,17,-0.0018686967031987063,-0.0020034279537197524,-0.0017458045973073961,0.8716577540106952,748,-0.13013403958274744
FOXA1,ETV3,0,0,permute_graph,whole_gene,17,-0.0005342058924154618,-0.0006529190452643232,-0.0004167236051681576,0.6229946524064172,748,0.14842216584866127
FOXA1,SLC2A3,0,0,permute_graph,whole_gene,17,-0.0012694284027698003,-0.001335262617805173,-0.0011997364053408066,0.9037433155080213,748,-0.24887284836046994
FOXA1,SERPINE1,0,0,permute_graph,whole_gene,17,0.004473460830624404,0.004363117441983745,0.0045854874902410865,0.0,748,0.028243314604813375
FOXA1,RAB4A,0,0,permute_graph,whole_gene,17,-0.0009254955217647312,-0.001037634360755888,-0.0008117945915077268,0.6991978609625669,748,0.1710917121145169
FOXA1,MDFIC,0,0,permute_graph,whole_gene,17,-0.0023075212935756047,-0.0023940387414052413,-0.0022189615683674926,0.9612299465240641,748,-0.13980960432406678
FOXA1,CLEC2B,0,0,permute_graph,whole_gene,17,-0.000659068918528796,-0.0007350708925991763,-0.0005796964491644681,0.7794117647058824,748,-0.2020456543264653
FOXA1,ZNF880,0,0,permute_graph,whole_gene,17,-0.0019874703188870035,-0.0020635689024642483,-0.0019133369634295237,0.963903743315508,748,0.16460835713865907
FOXC1,CDH1,-1,1,permute_graph,whole_gene,3,-0.002321356483286913,-0.0023834320863687264,-0.002258621978345443,1.0,748,-0.1685979882947679
FOXC1,FGF19,1,1,permute_graph,whole_gene,3,0.007278421146914683,0.007166149948630025,0.007393957017601341,0.0,748,0.11832642098609837
FOXC1,TGFB1,1,1,permute_graph,whole_gene,3,-0.0006986117063491962,-0.0007760245548783266,-0.0006200271601595311,0.7205882352941176,748,0.0241813883186512
FOXC1,CD55,0,0,permute_graph,whole_gene,3,0.0028910723446790346,0.002786250165324375,0.002995442873779635,0.0053475935828877,748,0.17016879732608559
FOXC1,ARID1A,0,0,permute_graph,whole_gene,3,0.0032170113202254157,0.0030839590117963675,0.003346684217181574,0.013368983957219251,748,-0.036831490569103086
FOXC1,NPEPPS,0,0,permute_graph,whole_gene,3,0.0008522103627755196,0.0007706143625224592,0.000934396738937886,0.20053475935828877,748,-0.29052330533744425
FOXM1,AR,1,1,permute_graph,whole_gene,25,-0.0026002018231028653,-0.002688955027101032,-0.002519306665392875,1.0,748,-0.2707746699122324
FOXM1,AURKB,1,1,permute_graph,whole_gene,25,0.0033271199356849227,0.003213833828409284,0.0034379790687652178,0.0106951871657754,748,0.7826360437189097
FOXM1,BIRC5,-1,1,permute_graph,whole_gene,25,0.013661450728875339,0.013485256339991534,0.013853747836854094,0.0,748,0.8429298445494401
FOXM1,BRCA2,1,1,permute_graph,whole_gene,25,0.00685625041892284,0.006721939068163518,0.007008931195405322,0.00267379679144385,748,0.6285652470238831
FOXM1,BUB1B,1,1,permute_graph,whole_gene,25,0.008873863430169151,0.0086867470228808,0.009056735803504308,0.0,748,0.869590317099634
FOXM1,CCNB1,1,1,permute_graph,whole_gene,25,0.02544040037360567,0.024982194653765128,0.025900046236525868,0.0,748,0.8205078284229056
FOXM1,CCND1,1,1,permute_graph,whole_gene,25,0.0040409645274009235,0.003956536065114524,0.004125724012404015,0.0,748,0.06872379366121013
FOXM1,CCNE2,1,1,permute_graph,whole_gene,25,0.005997054803860831,0.005828873911152847,0.006166213673242508,0.00267379679144385,748,0.6609221918894858
FOXM1,CDC6,1,1,permute_graph,whole_gene,25,0.014419795327683758,0.014189136790508221,0.014661588956066117,0.0,748,0.786432539374046
FOXM1,CDH1,1,1,permute_graph,whole_gene,25,0.0013847787378508589,0.0013044274590246264,0.001471724132364974,0.08422459893048129,748,0.19085229913071178
FOXM1,CDKN1B,-1,1,permute_graph,whole_gene,25,-0.0015077159614277323,-0.0016153594296611934,-0.0013926380635268256,0.8368983957219251,748,0.02542322697057715
FOXM1,CDKN2A,-1,1,permute_graph,whole_gene,25,0.003145752873009406,0.0030285711930616503,0.003274732901467386,0.013368983957219251,748,0.25887351535627484
FOXM1,CHEK1,1,1,permute_graph,whole_gene,25,0.009024717580317894,0.008873106686691189,0.009175565975529156,0.0,748,0.7993576212517164
FOXM1,ERBB2,1,1,permute_graph,whole_gene,25,-0.001579144641087987,-0.0016374126721890284,-0.0015178631076582171,0.963903743315508,748,-0.13538569244088075
FOXM1,ESR1,1,1,permute_graph,whole_gene,25,-0.002030494395243386,-0.0021189784722791985,-0.0019441450142580509,0.9879679144385026,748,-0.21132508594974123
FOXM1,MMP2,1,1,permute_graph,whole_gene,25,-0.0015161902639589887,-0.0015903060198103702,-0.001440617671786721,0.9197860962566845,748,-0.24662923662714684
FOXM1,MMP9,1,1,permute_graph,whole_gene,25,0.005392601069414893,0.005173582796424706,0.005631438595042133,0.0066844919786096255,748,0.2080923467406703
FOXM1,MYC,1,1,permute_graph,whole_gene,25,-0.0014259748755159013,-0.0015598076659783062,-0.001279342452649553,0.7780748663101604,748,0.24516302894021147
FOXM1,PLAU,1,1,permute_graph,whole_gene,25,0.0010910733689266825,0.0009895236821276156,0.0011795240613372922,0.1751336898395722,748,0.08368519080129655
FOXM1,PLK1,1,1,permute_graph,whole_gene,25,0.0035895673772685386,0.003474065373148878,0.0037148724997541917,0.017379679144385027,748,0.8752642125391266
FOXM1,SNAI2,1,1,permute_graph,whole_gene,25,-0.0026679585746335072,-0.0027482703470580578,-0.00259461256661,0.9745989304812834,748,-0.1175456996556491
FOXM1,TP53,-1,1,permute_graph,whole_gene,25,-0.0010878591942260587,-0.001182821872142981,-0.0009944217446820024,0.8248663101604278,748,0.11652939075478845
FOXM1,VEGFA,1,1,permute_graph,whole_gene,25,0.0019228366350526004,0.0018127665889593437,0.002033043515304255,0.08288770053475936,748,0.19375294452087027
FOXM1,KRT15,1,1,permute_graph,whole_gene,25,-0.002387527780775014,-0.0024680638011651194,-0.0023018925901099386,0.9772727272727273,748,-0.12412787828471937
FOXM1,ALDOC,1,1,permute_graph,whole_gene,25,-0.0003700925687613516,-0.0004533685457792273,-0.0002854018649808507,0.6363636363636364,748,0.0774146338309355
FOXM1,COL1A2,0,0,permute_graph,whole_gene,25,-0.0016993780284846093,-0.0017777696233130707,-0.0016183845232731202,0.9518716577540107,748,-0.1790914267802913
FOXM1,AQP1,0,0,permute_graph,whole_gene,25,-0.002955120349752776,-0.003054876602026541,-0.0028547364930537602,0.9786096256684492,748,-0.3494841574696733
FOXM1,EZH2,0,0,permute_graph,whole_gene,25,0.012365589353485022,0.01210917674587627,0.012596800156643634,0.0,748,0.7687230703779618
FOXM1,KDM2A,0,0,permute_graph,whole_gene,25,-0.00045960036284039543,-0.0005762193439959552,-0.0003474180460820359,0.5922459893048129,748,0.2639466160476396
FOXM1,FLT1,0,0,permute_graph,whole_gene,25,-0.0018196015856552488,-0.0019167678135975535,-0.001720749026742546,0.9491978609625669,748,-0.05487033169318164
FOXM1,HOXB2,0,0,permute_graph,whole_gene,25,-0.0021714267805683527,-0.0022379048236256874,-0.002098714609928396,0.9933155080213903,748,-0.27127493052161905
FOXM1,CLEC2B,0,0,permute_graph,whole_gene,25,-0.0022986672215832738,-0.0023850900528543887,-0.0022072910347562475,0.9572192513368984,748,-0.24169432305157404
FOXM1,SFRP1,0,0,permute_graph,whole_gene,25,-0.0027036044326214093,-0.00283713136536817,-0.0025642253676825327,0.9385026737967914,748,0.031132892761357493
