tf,target,edge_sign,coexpr__pooled,coexpr__CLAUDIN_SUBTYPE=Basal,coexpr__CLAUDIN_SUBTYPE=Her2,coexpr__CLAUDIN_SUBTYPE=LumA,coexpr__CLAUDIN_SUBTYPE=LumB,coexpr__CLAUDIN_SUBTYPE=Normal,coexpr__CLAUDIN_SUBTYPE=claudin-low
GATA3,NCOA3,1,-0.21344852555901273,0.08492493059739295,0.012590342885814784,-0.14870851495510254,-0.148775966034084,-0.2799816144202055,-0.045245428538159625
NCOR1,NCOA3,1,-0.2880330825907181,-0.1609880244635734,-0.27934752091323806,-0.27836195757401966,-0.18329988052478055,-0.2892730396775133,-0.013842813403989596
AR,NCOR1,1,0.19102826081654886,0.021698416526002733,0.05334662148694438,0.20495448381793527,0.23393480343386244,-0.0001499250374812594,0.2003863110717392
ESR1,NCOR1,1,0.3110890402473849,0.014186962462824535,-0.060002847461488075,0.27823052092208367,0.30956294336344786,0.2602146295273416,0.15472763014596255
AR,NDRG1,1,-0.28231921000343,-0.11465729709966511,-0.020567818960397274,-0.09203727023802845,-0.09889065566894242,-0.09891107078039929,-0.30666365288626646
MYC,NDRG1,-1,0.24012745625494838,0.03844952018481182,0.1929625438583821,0.1789682788255074,0.23258012750540866,0.13069517872642628,0.24011388439928513
TP53,NDRG1,1,-0.12564687249983106,-0.04929873934848898,-0.09564867276759784,-0.2355889348970907,-0.1071803784379732,-0.039927404718693285,0.03937779117246351
HIF1A,NDRG1,1,0.17215999249693006,0.040788562805023,0.21171367928561774,-0.02034690227086621,0.056077799105942204,0.04252347510455299,0.2241545430474257
TP53,NEK2,-1,-0.041809051541401486,-0.06750468963982352,-0.1729718955551126,-0.006841420186651218,-0.02067464107574106,-0.23790736210841948,0.3087725947455301
E2F4,NEK2,1,0.055326929510915,0.12993970522785644,-0.09297769637831296,-0.10571546638226274,-0.025474607135049933,-0.010605286467201032,0.2227374588065824
AR,NF1,1,0.21714065528661797,0.07485762743259326,-0.043470535573974574,0.25839633839140325,0.24211985300737435,0.1244893168338981,0.06240574809616646
FOXA1,NF1,1,0.2590512519117641,-0.002552055912149508,0.2390890846427527,0.20820008478754826,0.30170206169634667,0.26391198593909543,-0.08939275802909326
RUNX1,NF1,-1,0.2337634143866635,0.10121423727156575,0.15507604167559014,0.3077583504402107,0.2573214127576464,0.1773584235687005,0.040275030052185135
TP53,NF1,1,0.10862746712478269,-0.04569988626307409,0.13545617523990133,0.16961810275574965,0.08549897400707776,0.1345856044064885,0.16503629661520128
TWIST1,NF1,-1,-0.22169803507016966,-0.1523597474481698,0.024991628453706182,-0.25782499205116866,-0.21452804749007515,-0.2109449438671821,-0.22775255514714424
SMAD3,NOTCH3,1,0.10595602147252238,0.25008841732979664,0.3120236908795808,0.21321725733788702,0.08430813619540947,0.2688048165601942,-0.1222930256239312
E2F1,NUSAP1,1,0.07982962083311619,-0.031563008965341234,0.08241350835729946,0.03936328406616809,0.1164898269346026,-0.05626923380415056,-0.005331184116496075
E2F4,NUSAP1,1,0.16567178680306321,0.07620592056285666,-0.048126709902602365,0.0028843325064657616,-0.013961779621548622,0.10375268535267318,0.28175754275990317
SMAD4,PAK1,1,-0.005061846209628915,-0.0116449876315964,-0.03423561846045058,-0.14154526634319045,-0.0019750572021937913,0.14691417693330222,0.05355410092094316
HIF1A,PAK1,1,-0.256871626520723,-0.19995197326588868,-0.16790464871135086,-0.2359279206984937,-0.3406034688086613,-0.23313435309245242,-0.21724592596948084
ESR1,PGR,1,0.4748760896664189,0.2150510409131099,0.450806685839574,0.039712670850683404,0.0563966006363796,0.40022883295194506,0.5092525154741329
NCOR1,PGR,1,0.2797212841154152,0.12216461699220321,0.033769754264073575,0.15714034056136225,0.27652942100545513,0.35397301349325344,0.14220676774987498
TP53,PIK3CA,-1,-0.055236457100332426,-0.11224993192869175,-0.04171647354223378,-0.06552578367575353,-0.020343820609923666,-0.05307751337008941,0.007849539085065582
HIF1A,PIK3CA,1,0.10246427203468798,0.04666832114414495,-0.05500843133827672,0.08742347179205051,0.12396359205843875,0.2052832898356591,0.1997522760364464
AR,PIK3R1,1,0.23110056935508191,0.48559096051653494,0.21418288013098563,0.07872777380576321,0.15716975542584155,-0.00044188519270423054,0.5360005388381247
ESR1,PIK3R1,1,0.08991889168792619,0.2763670049981567,-0.09926262053324647,-0.04393041026494079,-0.03593512038656532,-0.14783426938060285,0.5273039237596644
MYC,PIK3R1,1,-0.21854750991927438,-0.35841242346431873,-0.10912623836248243,-0.26732057343923904,-0.2634368397436039,0.028963207139658543,-0.03375218186003637
TP53,PIK3R1,1,-0.06285016531058447,-0.04175114892530921,-0.1661279263396121,-0.13816181780611145,-0.020241708756357602,0.21589642526757322,-0.24167639870572347
HIF1A,PIK3R1,1,-0.15362278910793278,-0.031462566237838295,0.029056669104115324,-0.18845191903614214,-0.16051090258332143,-0.1313267011102948,-0.10803072697622139
AR,PLAU,-1,-0.21107910464659144,0.07744562077572108,-0.17722154800626355,-0.1341693464379027,-0.28809630958245797,-0.12113943028485757,-0.12881373733130283
E2F1,PLAU,1,-0.00414631924512763,0.03901418597199338,0.03724937341574875,-0.044464748530534226,-0.03979976522329388,-0.16845261579736448,0.048811728148423814
FOXM1,PLAU,1,0.11319095120329047,-0.29693583407280694,-0.13959858743052317,-0.07428794341506016,-0.08355380227686367,0.2087666692969305,0.17944057955793408
MYC,PLAU,1,0.015317077347236667,-0.10982850035020852,0.30547584240777315,-0.021843835569359107,0.04207360628667046,-0.10958731160735423,-0.19897988305642375
SMAD3,PLAU,1,-0.2552390664437156,-0.17231550148258584,-0.3500135823990899,-0.11203514440669973,-0.297701324238387,-0.10589878441960596,-0.35398834217297687
TP53,PLAU,-1,-0.010105190726330985,-0.027672642545471075,-0.06991888716586865,0.10245172547763509,0.021225545504698542,-0.2277834766827113,-0.02796645577856978
ZEB1,PLAU,1,0.20153177539440414,0.1207842223136032,0.36150480452456357,0.244708679691797,0.373500880489679,0.23323252827420168,-0.06369794675208737
HIF1A,PLAU,1,0.2976061166963845,0.1769473685269044,0.4177216992065935,0.21300674892429539,0.3185424315314326,0.10363765485678214,0.19249113562212747
E2F1,PLK1,1,0.029650611565128694,-0.03912466843501327,0.08367346357693187,-0.05947686018188778,-0.014087987508352665,-0.063244818205793,0.020660336218489506
FOXM1,PLK1,1,0.7651720179754898,0.5365565469013746,0.5437322923006533,0.520880855532556,0.5021937158732447,0.6370051231076924,0.8100956873346135
MYBL2,PLK1,1,0.04747094861328624,0.03197492163009404,-0.01688435571736028,-0.03638698453423984,-0.001362856815250541,-0.0030537423138667363,0.0338661473233346
TP53,PLK1,-1,-0.043097574031775276,0.025805803392010284,-0.1370464336872599,0.013827705965743663,-0.08661202251016463,-0.26058995618680114,0.29107352011123566
E2F4,PLK1,-1,0.35419994172482183,0.19192024740864935,0.15930015951566096,0.15405629508014876,0.2165008939276049,0.331983997351257,0.453004830064927
ESR1,PPM1D,1,-0.03773498399800208,-0.04662014030260258,-0.06250526780979344,-0.22478348071313803,-0.16751897203410385,0.01890242819862472,-0.10044327647878575
TP53,PPM1D,1,-0.0033387184552444186,0.004159641828723592,0.21242770287061005,-0.1742725858205123,-0.059404328799515155,0.08674758689274926,0.12279089519481684
DNMT3B,PRC1,1,0.5084073298788545,0.02765464052188094,0.3165171079040813,0.36510636976335176,0.4259813205739996,0.33130736863350313,0.568975476553064
TP53,PRC1,-1,0.0009596318203713717,-0.023340235934423813,0.05235477461439836,0.07671113389093964,-0.008079348538901032,-0.14717144159154652,0.19485192550497843
E2F4,PRC1,1,0.21479548089310965,-0.03745899374546615,-0.03163261180200541,0.10759736512451222,0.07031988899997378,0.2204862344074164,0.23122173857333445
AR,PTEN,1,0.20077308416536524,0.14573185435254402,0.11083117400837153,0.08294845979383918,0.17852850309103063,-0.050722007417343964,0.3720709880841756
EZH2,PTEN,1,-0.3331718822826565,-0.15864882244192588,-0.15075486204049088,-0.12294733434596448,-0.16768267444594634,-0.30556755615848175,-0.5131539142128898
MYC,PTEN,1,-0.14669423455943914,-0.003396029258098224,-0.14239243714228764,-0.14246063384253535,-0.22291520996522401,0.028406849206975462,-0.16418448865154145
RUNX1,PTEN,1,0.27839196695342994,0.22847060974873856,0.18777104320374202,0.2421165785743001,0.21588481030236345,0.20906339881563654,0.1622940302153707
SMAD4,PTEN,1,0.22942205658482168,0.10897446846568123,0.14320567214328425,0.23793945686330395,0.24097525049369858,0.2690775807526452,0.190457055379432
TBX3,PTEN,-1,0.24602324599250186,0.24485797449772678,0.3746056261349577,0.13146341216389257,0.05463130950657479,0.2606491372393954,0.2288690228169582
TP53,PTEN,1,0.01853498333808756,0.004674061570613295,0.0662194253822717,-0.042832395329581316,0.023228471364458225,0.15674268129093347,-0.2105509499097009
HIF1A,PTEN,1,-0.20025868092971288,-0.13697853870267662,-0.21414163273441728,-0.16269981879927517,-0.13641440447991524,0.016168231673636867,-0.37354134464564176
E2F1,RACGAP1,1,0.07060523917649686,-0.05268467165018889,0.06798485150488338,0.0005784983417612881,0.034674063373058284,0.006115363370946106,0.07792204827061866
E2F1,RAD51,1,0.086630084093229,0.06893738445462583,0.10117941854836414,0.050499132420488084,0.13717584221728696,0.054383334648465245,-0.011504855144763909
MYC,RAD51,1,-0.20889789616067422,-0.24842456394180534,-0.43411144964264353,-0.28504280417121663,-0.09641674546972268,-0.3025408348457351,0.1532755388833966
TP53,RAD51,1,-0.18195094103044385,-0.15194518125552606,-0.2713027136307981,-0.1792616130464522,-0.16664089524378636,-0.32255188195376,0.11985460822075437
E2F4,RAD51,-1,0.13810513646916525,0.1895209177741102,0.0757311719937528,0.019192640916174553,0.03891573926721548,0.1342744472984571,0.3154320966565193
EP300,RAD51,1,-0.29901883501139226,-0.32217265493127567,-0.5108212140558441,-0.2732338580506577,-0.1440342166568321,-0.3158656824205221,-0.3257319247743664
DNMT3A,RASSF1,1,0.02032924140872564,0.03294349328832088,0.052543667270527186,0.08204333592566457,-0.05501727327317708,-0.04552197585417818,0.06561366978107826
DNMT3B,RASSF1,1,0.051872744989582886,0.08904035953742089,0.025776360374725932,-0.028090509081242047,0.008370581264868084,-0.053057681685473056,0.0063038256756057145
E2F1,RASSF1,1,0.031093955896125902,0.023169359376255926,-0.003834961132150688,0.05565829731958262,0.019084304824926734,-0.022977984691864597,-0.02032247458839785
EZH2,RASSF1,1,0.0553484847418271,0.08128365886986577,-0.09690367037785813,0.03167706611200833,-0.035002736802743316,-0.0596623918220837,0.1295450887185723
MYC,RASSF1,1,-0.07897779111145078,-0.07730487902901698,-0.16375978814886527,-0.08146094557415931,-0.047578927363008144,-0.2395723191036061,0.11723608866026884
TP53,RASSF1,-1,-0.025270568776150908,-0.01941564182943493,-0.07233805062786526,-0.007146413614738093,-0.027541439180579656,-0.041552907756648,0.06568901431106557
DNMT3A,RB1,1,0.057111358152225046,-0.1679246041315007,-0.06950099832231695,0.08300515598911892,0.05539861678262336,0.059761144801004855,0.06820270395231715
E2F1,RB1,1,-0.056404935530906884,-0.17169841652600273,-0.09476481921165208,-0.05083062420223673,-0.03846524364742724,0.019356187785946385,0.007632620491182251
MYBL2,RB1,1,-0.04185730353170748,-0.17654931275620933,-0.08827601288662257,-0.003953776004885272,0.007450663820926141,-0.028868574404763488,0.08533785704424739
NCOR1,RB1,1,0.2883805296918085,0.27566112048870667,0.5172445409806364,0.23640882898294,0.15480537938020691,0.268564146471539,0.28253481541200426
PGR,RB1,1,0.15408382726089723,0.03514990756370067,-0.07931446678071905,0.03391391328352101,0.212841610364186,0.10354731929110535,0.12689374264401052
TP53,RB1,-1,0.149416382420481,0.16871634113013423,0.2644123085723416,0.11691623327691243,0.0942778418255992,0.22589452337634736,0.029110353354045382
E2F4,RB1,-1,-0.1291961870188108,-0.12470686582065572,-0.03876886804541773,-0.031110564655448137,-0.11325747340337562,-0.09712476450705897,-0.19671290863383364
E2F4,RFC4,1,0.1362628079825724,-0.07581801265591359,-0.03421971164278292,0.031873554203731176,-0.012119174021217559,0.09050037974826008,0.19010995785451615
E2F1,RRM2,1,-0.03220427792807089,-0.1509203440237923,-0.14879353056749908,-0.015688095505410626,-0.04666732378661262,-0.05794208159078356,-0.10812828632682553
E2F4,RRM2,-1,0.14711685411380468,-0.10538161197194329,0.04480656602590226,0.059547995054348546,0.07154576398469448,0.04547095481193895,0.2524187389378462
CBFB,RUNX1,1,-0.31596368561109295,-0.09209314008732901,-0.34445800471249005,-0.2419837531252661,-0.17088588148403858,-0.20895177899296924,-0.17688384156689663
TP53,RUNX1,1,0.012390743175619988,-0.08237288237774673,-0.17184573338514225,0.11861407092366413,0.07858953439921955,-0.034443440556728884,-0.11222884592992059
TRPS1,RUNX1,-1,-0.0995037012394908,-0.16860397938676966,-0.17633571875228554,-0.20742798438601343,-0.23390317997529206,-0.3624538139386872,0.05900383229243881
AR,SERPINE1,1,-0.1677158315043958,0.1772807652117997,-0.12681233908276157,-0.20834198336918125,-0.23933005173742566,-0.16820800126252664,0.06683052180598137
E2F1,SERPINE1,-1,-0.10620167222523777,-0.1586005948074914,-0.12082924959667642,-0.10825653381139023,-0.16691968355357575,-0.03445119545490413,-0.014733263544600382
ESR1,SERPINE1,1,-0.19459332553914174,-0.002322964391929909,-0.1826624805162633,-0.22799268880170476,-0.2463025061377865,-0.017083563481417187,0.03874530952299217
MYC,SERPINE1,1,0.3008258333952419,0.097275138654449,0.41694491127026967,0.3256954136817976,0.31247875589926044,0.2901444014834688,0.17615531001396215
PGR,SERPINE1,1,-0.11024136080688521,-0.07820914717466441,-0.1711849262137162,-0.10542437287860229,-0.050088872919503334,-0.1851732028722481,0.11789122317146142
SMAD3,SERPINE1,1,-0.18939010643878443,-0.03656458484044691,-0.3721030622188377,-0.18003978736869866,-0.1377642017450085,-0.1833274809746809,-0.1569059461607891
SMAD4,SERPINE1,1,0.02092111003806751,-0.079306405540597,0.3842617296972232,0.03141352171687935,-0.044235641062644056,0.03492090421175458,-0.07294492086541182
TP53,SERPINE1,1,0.042287486560596305,0.12925407925407925,0.10259295685696405,0.028142372621992432,0.005998941317999097,-0.10991872484810226,0.03122228095031926
ZEB1,SERPINE1,-1,0.29891692321511365,0.2069246845108914,0.4316514887392075,0.33649599451530754,0.22458073559147773,0.3210572103241675,0.19256669981073693
HIF1A,SERPINE1,1,0.3348856701031047,0.22606703641186401,0.5428232824530521,0.3248077460033028,0.22477432931787047,0.25700307740866407,0.2671508498512546
DNMT3A,SFRP1,1,0.051688891429830186,-0.12001446829033036,-0.0014590400974062545,0.036632644288944124,-0.01680461181188087,0.19438964728162236,-0.022541662005210173
EZH2,SFRP1,1,-0.06545788472656618,-0.005670766015593602,0.10494034568182466,-0.06082456043634822,-0.06479630265216667,-0.2847516072593074,-0.022123919061746797
MYC,SFRP1,-1,0.3521690664134536,0.30996302548026683,0.24571884165266664,0.2731696686786747,0.11324784613536465,0.39277203503511404,0.4785622469970706
RUNX1,SFRP1,1,0.046367295164406346,0.08731621987406935,-0.04437947159003873,0.06716726078918768,0.0618228019152785,-0.043115454570897285,0.10451632346931088
ESR1,SIAH2,1,0.5401959520703693,-0.19498030704927255,0.4645026302053481,0.22184268461298912,0.16520336813040865,0.40920541546164896,0.23891695910171257
NCOR1,SIAH2,1,0.23811115076207232,0.15393055220641427,0.16566787038585137,0.05122706520275794,0.20779044564906432,0.1477790337315148,0.04839619259844425
AR,SLC39A6,1,0.28845387351266283,0.19192589020175227,-0.08377345596400808,-0.0034732938931755723,0.02917088917569436,-0.09310344827586207,0.49963126927845214
AR,SMAD3,-1,0.22570227174762056,0.15626557350695283,0.008468350465559953,0.2127633674787542,0.2244094563982536,0.08036013714312187,0.17015267506718204
ARID1A,SMAD3,1,-0.03212252181019113,0.0015694091807430764,-0.3461222611638267,-0.1089131307029984,-0.05668333416629302,0.18642609989216224,0.11520863585333734
TP53,SMAD3,1,-0.057971472742567746,-0.04442568925327547,-0.2279301802443122,-0.0976469439618829,0.03638822515918935,0.015304250391701186,-0.062355447282922624
HIF1A,SMAD4,1,0.12871897916179292,0.15595626954861738,0.4713790255986787,0.14507072709988708,0.04072430246953133,0.16746725795640438,0.04287098862187531
ESR1,STC2,1,0.5579774800523903,0.08162535329293696,0.5452929130023333,0.32508756986193127,0.25994269648151075,0.5008048607275309,0.4523332777763825
HIF1A,STC2,1,-0.34329504152411094,0.044055988320885024,-0.3537075129789737,-0.2702679688529504,-0.28368606998730067,-0.27187721928509434,-0.11516042640340281
MYC,TBX3,1,-0.012807791984056578,0.04636488863928938,-0.2219644317486923,0.2085825403421235,0.1373723621511232,0.014669010236377938,0.033793124705351035
TP53,TBX3,1,-0.0034098013630633928,0.07967213213585339,0.023652181044100933,-0.05426460366311568,-0.039677313036541005,0.21614498568846935,-0.137451097460411
AR,TGFB1,1,-0.027590380392560725,-0.033578490475042196,-0.14974116575073323,0.019992800451029018,-0.07898977657329759,0.020638446455011315,0.031263342230056
E2F1,TGFB1,1,0.03935815520298917,0.03798328108672937,-0.02329337395711723,0.056813319343836384,-0.004760680362536197,0.126553012519775,0.12279075501896164
FOXC1,TGFB1,1,-0.007010163338891629,-0.08494494011735391,0.07117628634072724,-0.008224737096342078,0.02029946344355475,-0.024745619607308544,-0.00731296904716785
HTATIP2,TGFB1,1,0.03853026822819326,0.1341210513624307,0.08702867393718498,-0.03477772394556116,0.08964821157990746,0.06319759803409888,-0.002837970816618682
MYC,TGFB1,1,-0.0663335448527486,-0.07353508560405111,-0.13526239357612688,-0.09749837633346639,0.04904004394284642,0.044354313715778484,-0.16743114553105212
SMAD3,TGFB1,1,-0.02273616363270515,-0.2048790290169601,0.06549730914889376,-0.04017405351710059,-0.006897296294967226,0.11126892818534036,0.013468374776535482
SMAD4,TGFB1,1,-0.034010936419468424,-0.09041685798660017,-0.10338221475554543,0.034840516559963425,-0.07702044247034791,0.009413807048537299,-0.0003310589204969867
TP53,TGFB1,1,-0.025182840391255738,-0.029209870589180936,-0.021377601867934734,0.015816495645578483,-0.02624388387488371,-0.015671173641618227,-0.08224179146051613
ZEB1,TGFB1,1,-0.02196445091644834,-0.020508801543284303,-0.04096358096756741,0.00725988538801605,-0.01535935851945941,-0.12023270081713298,-0.08908214589864129
HIF1A,TGFB1,1,-0.0409264217542996,-0.05842376014789808,-0.11181981263703408,-0.06806744190338623,0.046636216855451475,-0.12949234393040077,-0.1417775332257203
E2F1,TOP2A,1,0.06774422472260805,-0.03712735248595905,0.11191688127112671,0.0009632680149010887,0.06658024508635195,-0.02699439753807307,0.01022171789702481
AR,TP53,1,0.050601291675966956,0.01409452616349168,-0.047166491073208236,0.198313561254245,0.18005969524009005,-0.07558589126489387,-0.2448897118420782
E2F1,TP53,1,-0.029981153196437217,-0.1254722289205048,0.10310430251430848,-0.024799348387762304,-0.09975358002026805,0.10969778268760358,-0.028395690302724493
ESR1,TP53,-1,0.04499052796598969,0.1543002974037457,0.06536290896665621,0.11911026844107375,0.0434654041749705,0.024713958810068652,-0.23462918018489046
EZH2,TP53,-1,0.04728390119221909,0.14780966160276507,0.15937697542640733,0.0721469441715183,0.04073662033533717,-0.14867858573094844,0.22997231656289435
FOXM1,TP53,-1,-0.011813831219558667,-0.08465155534121052,-0.015254420683960247,0.052898035592142366,0.04557845550117203,-0.23086088534680033,0.2810641363139257
MYBL2,TP53,1,-0.020206500104883212,0.05652278755727031,-0.03600672000911188,-0.06102859611438446,-0.009949514706652415,-0.06789236960467136,0.1609880613440063
MYC,TP53,1,0.12219119142469105,0.21521983763363076,0.22300521085452318,0.044821043284173134,0.009963683855487002,0.3611536337094611,0.17241300580608188
NCOA3,TP53,1,-0.15884793578561787,-0.13305213914898922,-0.1417045711464515,-0.21432205558179135,-0.09487203675048092,-0.2915061380620721,0.039272675797794
RUNX1,TP53,1,0.012390743175619988,-0.08237288237774673,-0.17184573338514225,0.11861407092366413,0.07858953439921955,-0.034443440556728884,-0.11222884592992059
TBX3,TP53,-1,-0.0034098013630633928,0.0796721321358534,0.02365218104410093,-0.05426460366311568,-0.039677313036541005,0.21614498568846935,-0.13745109746041098
TWIST1,TP53,-1,-0.03688927084252179,0.014375854031026446,-0.010404624277456646,-0.05707952431809727,-0.13831399449867396,0.08029669375838397,-0.06540118587453109
ZNF395,TP53,1,0.1347328567723046,0.19264126677919782,0.0647478572852302,0.12304302017208069,0.1701991997511158,0.3558194586917068,-0.098886045083324
HIF1A,TP53,1,0.09031447592481191,0.11489430110119767,0.10384008656282923,0.07679569918279673,0.03219754257675212,0.15145585102185752,0.15254036060266352
EZH2,TWIST1,-1,-0.11004376393332911,-0.14672855879752433,-0.049228053190580594,-0.15051639457712304,0.054448971300306855,-0.18112558416665908,-0.5652581409319943
TP53,TWIST1,1,-0.03688927084252179,0.014375854031026446,-0.010404624277456646,-0.05707952431809727,-0.13831399449867396,0.08029669375838397,-0.06540118587453109
HIF1A,TWIST1,1,0.28235363931223156,0.12026364440157543,0.19893163244967113,0.2667257389029556,0.3179498473736251,0.24382545569320604,0.0806938073787241
AR,UBE2C,1,-0.22476115347273323,-0.26338316855558236,-0.0016526666476835903,0.09042208968835876,-0.1262760704637932,0.14500118361871694,-0.5022432070211809
FOXA1,UBE2C,1,-0.3192924332901135,-0.30417169037858693,0.02879011361371337,-0.10127234108936436,-0.3029508792572902,-0.034056655882585024,-0.4892520131784131
MYC,UBE2C,1,0.0883414796221195,-0.01102001446829033,-0.11389504256954923,0.028134256537026146,0.11664505358094432,-0.17426812909334807,0.11772670089888101
NCOA3,UBE2C,1,0.3763252662636491,0.01264770983815227,0.29491972716752246,0.34837342074235,0.4768976944707154,0.4334144113762307,0.10907351554491093
E2F4,UBE2C,1,0.29099973550640074,0.10486718283756974,-0.05118260905223748,0.11596440890595065,0.18352228877449087,0.31207475780605176,0.27344450114775454
AR,VEGFA,1,-0.03404729508332707,0.03681379794009367,0.0353518239994499,0.07758122791076026,0.0022579782939307004,0.13832557405507773,-0.303117547607041
BRCA1,VEGFA,1,0.09299526678792908,-0.06287081310871784,-0.07381881468016135,0.08926013789401144,0.08253533645163783,0.025826560404008523,0.24109537122565727
DNMT3A,VEGFA,1,-0.09963453089480702,0.004199827385087106,-0.09780130163307796,0.016376803472430312,0.007820296886975314,-0.12168389489465795,-0.3502489220609672
E2F1,VEGFA,-1,0.03455538329378194,0.04140748473545689,-0.09201861785281132,0.082486779845533,-0.0035404409672518205,-0.17295825771324866,-0.02150284767752152
ESR1,VEGFA,1,-0.20003798027844708,-0.25039812956982493,-0.19660935482753542,0.08079455299542,0.00029847636134217975,-0.20050501065256848,-0.40327314529973984
FOXM1,VEGFA,1,0.27234040786110664,0.0010971797857691674,0.010535613505860932,0.07198997314317082,0.03918896056377795,0.23977747968121205,0.4614207907288243
HTATIP2,VEGFA,-1,0.05268782850632083,-0.054547518836454305,0.006333896941199206,-0.07647563940880386,-0.09272172785471926,0.010431626292117099,0.25167784085671613
MYC,VEGFA,1,-0.03743347613272775,-0.1048590395256533,0.02359180135642135,-0.10106013951688837,0.11553915219007937,-0.26185591414818904,0.21409922863285474
PGR,VEGFA,-1,-0.24487992900147865,-0.1128306736101703,-0.2182136269333916,-0.03678101377228818,-0.14128112122385367,-0.23977747968121205,-0.22238255114018624
RB1,VEGFA,1,-0.1239491766150606,-0.015547399271970784,0.14025488255342689,-0.02998533953959891,-0.11494268805902308,-0.2430294446063443,-0.08987004210161006
RUNX1,VEGFA,-1,0.020345347768107737,0.0497549428400909,-0.022501830921922213,0.13419530665016416,0.12130852846608171,0.11910013059404065,0.06070935652424053
SMAD3,VEGFA,1,-0.11417756715299435,-0.12413805576131152,-0.1699684899732557,0.07344897013530756,0.05321481243732257,0.07858470206287813,-0.4775353690796363
SMAD4,VEGFA,-1,-0.1509524939964894,0.023490924143807056,-0.03170251527806845,-0.12531706836720058,-0.08432906982770604,-0.274305261023866,-0.03468588180498095
TP53,VEGFA,-1,-0.09798121463982103,0.0028896419998828992,-0.07329711739920741,-0.11309542052455265,-0.06393539234279692,-0.2244693442752308,0.06713418274685101
TWIST1,VEGFA,1,-0.031823679959728964,0.06270804467896088,0.11760364338601717,-0.10265096199471749,0.004461744163097496,-0.09536810542097374,-0.11843689959903925
TRPS1,VEGFA,1,-0.15947112446900782,0.03061051222824492,-0.06933690519309227,-0.126722307219912,-0.12055244321748307,-0.20339344155614728,0.010482022338511556
HIF1A,VEGFA,1,0.042074289145685784,0.03916288799424048,0.2049638115913721,-0.051342593067039095,-0.11950266568808814,-0.014858360293537445,0.1886168244144625
EP300,VEGFA,1,-0.08634440784721428,0.0798469574863331,0.077781346600241,-0.10213054877786099,-0.00914650134541597,-0.29447366240922956,-0.14216354995631292
DNMT3A,WIF1,1,0.015730181408967245,-0.035955747081992145,-0.046665391002467034,0.020548211672317934,-0.0009368581047312798,0.26428627791367476,-0.1720066029055524
DNMT3B,WIF1,1,-0.07247939873153225,-0.17536005015684059,0.05098781342739141,-0.062081963307787466,-0.021648771950251743,-0.09729345853389096,-0.044044485135471434
ESR1,WIF1,1,-0.1345796657549418,-0.20200365927554131,-0.18426047681342247,-0.06496130140427686,-0.038912336008453556,-0.17084352560561825,0.09449780702255078
MYC,WIF1,1,0.13113726461586062,0.18287535454891732,0.04609359383445255,0.0763083550648208,-0.17340683117819847,0.06416002525053263,0.24455180381242447
MYC,XRCC4,1,-0.03358615841308725,-0.1214974680491922,-0.039054642785956314,-0.03437509832539567,-0.0038272103102119513,-0.035907117310725024,0.006815239652137381
E2F1,ZEB1,1,-0.057132681952273,-0.07312916968089382,-0.11493379652040206,-0.03705211887622807,-0.00434838856734504,-0.013441989745922442,-0.11850754242686456
ESR1,ZEB1,1,-0.0379318251895541,0.21616027650510408,-0.11205216549446169,-0.2978268944554234,-0.25629372029484154,-0.10182297369027483,0.28788622545315057
GATA3,ZEB1,1,0.017126881679082096,0.22048870669560325,-0.10365557105840142,-0.1580395319510766,-0.17913531229112056,0.04201065653495221,0.2792513053980807
PGR,ZEB1,1,0.1326443059082686,0.11695201350373766,0.073654716819955,0.0036928468600157657,0.08424883489553334,0.06016345806738225,0.32483235880353156
TWIST1,ZEB1,1,0.374991141959475,0.2943011011976529,0.25407898858167943,0.41471907682956527,0.38068652606353315,0.4661178610398501,0.35928984517876017
EP300,ZEB1,1,0.09073515877986474,0.07348283900008039,0.23585764734628806,0.11308654048839288,-0.08840550514725712,-0.05944957458530418,0.1083063729911025
AR,TRPS1,1,0.12920649224541728,-0.1815649867374005,-0.08299102080984334,-0.03753970666359172,0.07663462923834004,-0.1307230543738328,0.08967358732027345
ESR1,TRPS1,1,0.4111980652560691,-0.10296599951772367,0.32525090421196323,0.16044474103233422,0.2003046829740826,0.31236154099630925,0.16621440973917678
MYC,CCT3,1,0.07985646472118965,0.2163114225376575,-0.008800954015693021,0.05642754854428453,0.06514946340104079,0.06958888976564351,0.26719422998566456
TP53,BNIP3L,1,0.10985146482942329,0.08776625673177398,0.19067627210341978,0.09924356497425989,0.062481325985910934,0.2634735263946974,-0.1415537833141928
HIF1A,BNIP3L,1,0.15066913291908937,0.34512900892211235,0.5711312964492156,0.22554099816399265,0.12801086712110618,0.1598121991635761,0.23006742178456532
E2F1,SIAH1,1,-0.0026681609266714125,-0.02590225866087935,-0.08188046356673026,-0.041283143114163375,0.030859482086807596,0.21242010573660539,-0.03292091810524921
TP53,SIAH1,1,0.05883707742240808,0.10941644562334218,0.09640023918676499,0.050308041232164924,0.011248456024814491,0.030829322181014758,0.1530243910235188
TP53,CDC42BPA,1,-0.021837391525199007,-0.16396809336887683,-0.003950000825764942,0.02858584371549539,0.00550748654700923,-0.08652681498850186,0.11051647415802679
DNMT3B,DLC1,1,0.12904261147559268,0.22162428826501043,0.1821498334235029,0.34178427133990796,0.2857606874872679,0.3067071727294247,-0.06626878757229061
